Stock Code,Company,Update time,Author,Texts,Read,Comments,情绪得分,URL
300750,宁德时代,45383.477777778 ,和讯网,四月决断！宁德时代、阳光电源盘中飙涨超5%！电池ETF(561910)应声大涨近4%！,926,0,6,https://caifuhao.eastmoney.com/news/20240401112802626917530?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOC5odG1s
300750,宁德时代,45383.477777778 ,洗鸭子,半导体最牛的还得是中韩半导体513310，今天又是翻红的一天，我继续跟上了,108,0,9,"https://guba.eastmoney.com/news,300750,1413648012.html"
300750,宁德时代,45383.476388889 ,十三十六十,向200元发起猛烈进攻[买入][买入][买入][福][福][福],115,0,5.5,"https://guba.eastmoney.com/news,300750,1413647142.html"
300750,宁德时代,45383.468750000 ,执着之楚留香,不上200坚决不进去,172,1,1,"https://guba.eastmoney.com/news,300750,1413630024.html"
300750,宁德时代,45383.467361111 ,大发民丰的晓彤,200困难，上不去,104,0,1,"https://guba.eastmoney.com/news,300750,1413636142.html"
300750,宁德时代,45383.467361111 ,天涯股道,我国自主研制的首列氢能源市域列车成功达速试跑,1302,11,7.5,https://caifuhao.eastmoney.com/news/20240324141944389522410?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOC5odG1s
300750,宁德时代,45383.466666667 ,基民SM70bu,连分红加大涨走一波,154,0,6,"https://guba.eastmoney.com/news,300750,1413634778.html"
300750,宁德时代,45383.465277778 ,春天来啦,下线卖出在多的车电池必须要有。要货就先付钱谁赢？。,114,0,5,"https://guba.eastmoney.com/news,300750,1413633253.html"
300750,宁德时代,45383.465277778 ,春天来啦,下线卖出在多的车电池必须要有。要货就先付钱谁赢？。,123,0,5,"https://guba.eastmoney.com/news,300750,1413632857.html"
300750,宁德时代,45383.464583333 ,有点运气的娜比,感觉146回来像一场梦,190,1,9,"https://guba.eastmoney.com/news,300750,1413627159.html"
300750,宁德时代,45383.463888889 ,刚割完,买,31,0,4.5,"https://guba.eastmoney.com/news,300750,1413631270.html"
300750,宁德时代,45383.460416667 ,科创100_588030,科创板节前即将企稳 抄底进行时，你冲不冲？,163,0,3,https://caifuhao.eastmoney.com/news/20240401110355249913980?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOC5odG1s
300750,宁德时代,45383.459722222 ,哪里都有阳光,锂电池不安全600319亚星化学的全钒液流电池成为储能新赛道,166,1,4.5,"https://guba.eastmoney.com/news,300750,1413621336.html"
300750,宁德时代,45383.456944444 ,股友Unz4Vm,明天锂电百股涨停！[鼓掌][鼓掌],560,7,5,"https://guba.eastmoney.com/news,300750,1411343004.html"
300750,宁德时代,45383.456250000 ,桃奈叶子z,宁德时代官宣两款新电池，首发车型或是小米SU7,523,1,6,https://caifuhao.eastmoney.com/news/20240401090647755403290?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOC5odG1s
300750,宁德时代,45383.456250000 ,全仓伊利十万股,感觉高估了，为什么比比亚迪市值高？？？,125,2,1,"https://guba.eastmoney.com/news,300750,1413605413.html"
300750,宁德时代,45383.454861111 ,六六六大顺哥,任何利好都是庄家大量出货的机会,446,2,5,"https://guba.eastmoney.com/news,300750,1413127335.html"
300750,宁德时代,45383.454861111 ,股友B797305,没有人能替你承受，也没有人拿得走你的坚强。,734,4,1,"https://guba.eastmoney.com/news,300750,1413227728.html"
300750,宁德时代,45383.452777778 ,和讯网,“宁王”宁德时代大涨4%！华龙证券：3月新能源零售销量预计达75万辆，渗透率有望达45.5%,495,0,6,https://caifuhao.eastmoney.com/news/20240401105206692973600?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOC5odG1s
300750,宁德时代,45383.452083333 ,股友760081rV67,中公教育今天涨停大家买买买,160,1,5,"https://guba.eastmoney.com/news,300750,1413610580.html"
300750,宁德时代,45383.450694444 ,Cyzsunny,年前那些说去130的还在吗？只能说大A是筹码游戏从未改变[大笑],234,0,4.5,"https://guba.eastmoney.com/news,300750,1413613423.html"
300750,宁德时代,45383.450694444 ,诚实守信的凌波丽,今天宁哥能不能到200,138,0,4.5,"https://guba.eastmoney.com/news,300750,1413613380.html"
300750,宁德时代,45383.447222222 ,寻常的八戒,宁王是猛，可惜我只有一手，实在下不了手,100,1,3,"https://guba.eastmoney.com/news,300750,1413604752.html"
300750,宁德时代,45383.447222222 ,格隆汇,宁德时代董事长曾毓群回应美方指控：电池就像建房子的砖，砖怎么可能是间谍？,1757,3,4,https://caifuhao.eastmoney.com/news/20240329195608387012940?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOC5odG1s
300750,宁德时代,45383.446527778 ,股海_神雕,宁德时代在其官方互动平台上宣布取得了重大突破，他们的固态电池技术能量密度最高可达,85,0,7.5,https://caifuhao.eastmoney.com/news/20240404192610292318760?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOC5odG1s
300750,宁德时代,45383.446527778 ,基民CJKFo0,今天资金买入最多的票！护盘拉指数意愿明显,109,0,7,"https://guba.eastmoney.com/news,300750,1413607567.html"
300750,宁德时代,45383.446527778 ,二羊爬山,4个点进去玩一手，明天走[捂脸],121,2,5,"https://guba.eastmoney.com/news,300750,1413564391.html"
300750,宁德时代,45383.446527778 ,宁王yyds,创业板被你拉爆了,86,0,1,"https://guba.eastmoney.com/news,300750,1413606828.html"
300750,宁德时代,45383.445833333 ,赚赚518,宁德持续获得资金买入，带动多个龙头个股今日反弹，作为A50成分股，也能喝口汤吧,92,0,8,"https://guba.eastmoney.com/news,300750,1413606340.html"
300750,宁德时代,45383.445138889 ,一倍走人,我的大宝贝，必破220,97,1,6.5,"https://guba.eastmoney.com/news,300750,1413600807.html"
300750,宁德时代,45383.445138889 ,翡翠民丰的子牙,它怎么还不跌啊，不跌我怎么进场,134,2,2,"https://guba.eastmoney.com/news,300750,1413509261.html"
300750,宁德时代,45383.445138889 ,宁德时代资讯,资讯宁德时代：获颁CCS《产品检验和试验机构认可证书》 将加速船舶电动化战略进程,5779,33,5.5,"https://guba.eastmoney.com/news,300750,1413377366.html"
300750,宁德时代,45383.444444444 ,富哥小圈逻辑,怎么看复合铜箔和铜价,154,0,5,https://caifuhao.eastmoney.com/news/20240404140720500530510?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOC5odG1s
300750,宁德时代,45383.443055556 ,上海先飞皮具,卖186.8元800股，踏空了,96,1,2,"https://guba.eastmoney.com/news,300750,1413528284.html"
300750,宁德时代,45383.442361111 ,龙虾干小鱼,清仓了，185再接,214,2,5,"https://guba.eastmoney.com/news,300750,1413557833.html"
300750,宁德时代,45383.442361111 ,丰丰财,这伙计造谣,43,0,5.5,"https://guba.eastmoney.com/news,300750,1413600260.html"
300750,宁德时代,45383.441666667 ,华夏碳中和ETF,风向变了？新能源能否再迎往日“辉煌”？,383,0,4.5,https://caifuhao.eastmoney.com/news/20240401103655586523920?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOC5odG1s
300750,宁德时代,45383.440972222 ,三块钱花五天,宁王要重回200了,168,1,6.5,"https://guba.eastmoney.com/news,300750,1413589467.html"
300750,宁德时代,45383.439583333 ,今年是酒菜,牛牛牛,36,0,6.5,"https://guba.eastmoney.com/news,300750,1413596723.html"
300750,宁德时代,45383.439583333 ,今年是酒菜,这才是牛市的味道,54,0,6,"https://guba.eastmoney.com/news,300750,1413596138.html"
300750,宁德时代,45383.436805556 ,牛黄股神,全仓买入其,45,0,5.5,"https://guba.eastmoney.com/news,300750,1413591409.html"
300750,宁德时代,45383.436111111 ,龙年抬头,200本，不等到回本了，先卖了半仓，套了我一年了,187,1,3,"https://guba.eastmoney.com/news,300750,1413579201.html"
300750,宁德时代,45383.433333333 ,iGeek异行妄想,同样是龙头阵容，中证A50VS 中国A50谁主沉浮？,2.0万,5,4.5,https://caifuhao.eastmoney.com/news/20240318102323955224190?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOC5odG1s
300750,宁德时代,45383.432638889 ,仙人Jump,年线附近亚历山大,85,0,5.5,"https://guba.eastmoney.com/news,300750,1413585250.html"
300750,宁德时代,45383.430555556 ,股友umA2nU,四川宁德与天原股份合作--【宁德时代公告：磷酸铁锂电池具有长寿命和高热稳定性的特,129,1,5.5,"https://guba.eastmoney.com/news,300750,1413545418.html"
300750,宁德时代,45383.430555556 ,科创100_588030,国产新能源淘汰赛正式打响 资本大逃杀下哪些车企即将倒下,177,0,5,https://caifuhao.eastmoney.com/news/20240401102033453024620?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOC5odG1s
300750,宁德时代,45383.429166667 ,偏不信邪,今天冲200？？,91,0,5,"https://guba.eastmoney.com/news,300750,1413578693.html"
300750,宁德时代,45383.429166667 ,股友mBYAb8,龙一海泰科发来贺电，一起涨停哦，店里人山人海，人满为患啊,121,0,6.5,"https://guba.eastmoney.com/news,300750,1413578560.html"
300750,宁德时代,45383.428472222 ,东方少侠陶,小米售后堪称最垃圾的售后，谁买谁后悔，真不是人，小米这么不重视售后，净搞些一锤子,48,0,1,"https://guba.eastmoney.com/news,300750,1413577541.html"
300750,宁德时代,45383.427777778 ,百倍哥趋势量化,重仓！3183不是今年最高点,148,0,5,https://caifuhao.eastmoney.com/news/20240401101644906415090?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOC5odG1s
300750,宁德时代,45383.427777778 ,红龙20倍,风水轮流转：宁德时代、圣阳股份。,127,1,5.5,"https://guba.eastmoney.com/news,300750,1411215868.html"
300750,宁德时代,45383.426388889 ,行者千里马,宁王，王者回归,39,0,7.5,"https://guba.eastmoney.com/news,300750,1413573346.html"
300750,宁德时代,45383.423611111 ,小司机2,转发,50,0,6,"https://guba.eastmoney.com/news,300750,1413568952.html"
300750,宁德时代,45383.421527778 ,说一是一,北向还没有发力,63,1,2.5,"https://guba.eastmoney.com/news,300750,1413550295.html"
300750,宁德时代,45383.421527778 ,突然觉得就好热,宁德还亏40%多[惨!关灯吃面],130,1,5,"https://guba.eastmoney.com/news,300750,1413528632.html"
300750,宁德时代,45383.419444444 ,闪电踏空,$宁德时代(SZ300750)$,54,1,6,"https://guba.eastmoney.com/news,300750,1413555572.html"
300750,宁德时代,45383.417361111 ,股友ZjvXda,宁王加油,38,0,9.5,"https://guba.eastmoney.com/news,300750,1413556450.html"
300750,宁德时代,45383.415972222 ,股友FOtpH5,让我回个本吧[哭],43,0,6.5,"https://guba.eastmoney.com/news,300750,1413552680.html"
300750,宁德时代,45383.414583333 ,股友Z3w5Wx,你的任务完成了,80,0,6.5,"https://guba.eastmoney.com/news,300750,1413549283.html"
300750,宁德时代,45383.413888889 ,丰绅殷德plus,亿纬锂能要不涨了,86,0,5,"https://guba.eastmoney.com/news,300750,1413548298.html"
300750,宁德时代,45383.412500000 ,熊市抓牛股,宁德时代目前来看跌到140是不可能的，现在的行情看起来是退潮期但是影响不到宁德，,1178,2,3.5,"https://guba.eastmoney.com/news,300750,1413339685.html"
300750,宁德时代,45383.411805556 ,gsjyddg稳健投资,看着巴菲特做，都有亏的可能性，先做好亏钱的心理准备，再去博取赚钱的机会。什么时候可以重仓或者满仓？,57,1,5.5,https://caifuhao.eastmoney.com/news/20240403162108613213430?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOS5odG1s
300750,宁德时代,45383.411805556 ,飞黄善贾的小龙女,感谢小米,32,0,9.5,"https://guba.eastmoney.com/news,300750,1413544302.html"
300750,宁德时代,45383.411111111 ,红龙20倍,希望宁德时代收购圣阳股份，更名宁德圣阳。,202,1,5.5,"https://guba.eastmoney.com/news,300750,1411936062.html"
300750,宁德时代,45383.409027778 ,红盘wjydwl财神,节后布局方向以及短线基本策略!,43,1,7,https://caifuhao.eastmoney.com/news/20240403155919061767820?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOS5odG1s
300750,宁德时代,45383.409027778 ,天眼洞察,牛市来了吗？宁德太猛,172,0,5.5,"https://guba.eastmoney.com/news,300750,1413536338.html"
300750,宁德时代,45383.408333333 ,回头便知,小米最大的受益者！,103,0,8,"https://guba.eastmoney.com/news,300750,1413535769.html"
300750,宁德时代,45383.408333333 ,股友6I93l28587,这波可以的，140到200可以出一部分了,90,0,7,"https://guba.eastmoney.com/news,300750,1413534864.html"
300750,宁德时代,45383.407638889 ,LIANG328,还是大魔威武,71,0,4,"https://guba.eastmoney.com/news,300750,1413533065.html"
300750,宁德时代,45383.406944444 ,大东时代工业数智,TD:4月动力+储能电池市场排产旺盛环比增16.3%,57,0,5.5,https://caifuhao.eastmoney.com/news/20240403151712660022070?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOS5odG1s
300750,宁德时代,45383.406944444 ,证券之星,全球资金加速回流中国市场，A50ETF（159601）涨1.24%,310,0,6.5,https://caifuhao.eastmoney.com/news/20240401094639287798800?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOS5odG1s
300750,宁德时代,45383.405555556 ,天涯股道,光伏行业企稳回升有序发展，组件价格回暖，3月排产反弹显著,1559,26,7,https://caifuhao.eastmoney.com/news/20240319102836792121120?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOS5odG1s
300750,宁德时代,45383.405555556 ,基民fxG29Y,小米汽车大卖,42,0,6.5,"https://guba.eastmoney.com/news,300750,1413528094.html"
300750,宁德时代,45383.405555556 ,自然的朱京城1,为什么这么猛？众小弟加起来竟然不如你的零头！大哥就是大哥，小弟永远是小弟！[想一,62,0,3.5,"https://guba.eastmoney.com/news,300750,1413528071.html"
300750,宁德时代,45383.404166667 ,国轩的风,带带国轩高科吧,57,0,6,"https://guba.eastmoney.com/news,300750,1413523573.html"
300750,宁德时代,45383.403472222 ,Alineone,今天上年线，冲鸭,61,0,6.5,"https://guba.eastmoney.com/news,300750,1413522704.html"
300750,宁德时代,45383.402777778 ,审慎发育,。。。真猛,32,0,5.5,"https://guba.eastmoney.com/news,300750,1413520816.html"
300750,宁德时代,45383.401388889 ,基民叶荣添,大盘失守3000点，如何才能降低风险？,1608,100,5,"https://guba.eastmoney.com/news,sz159591,1412631054.html"
300750,宁德时代,45383.400000000 ,大脚板15,目前位置布局合适，首批A50ETF集中上市，汇添富中证A50ETF指数基金560,149,0,8.5,"https://guba.eastmoney.com/news,300750,1413512505.html"
300750,宁德时代,45383.399305556 ,炒菜员,客观看待！,36,0,7.5,"https://guba.eastmoney.com/news,300750,1413511219.html"
300750,宁德时代,45383.397222222 ,天选养基人1,北向持续流入A股，我们应该如何跟随？,3.2万,105,5,"https://guba.eastmoney.com/news,sz159591,1411662122.html"
300750,宁德时代,45383.396527778 ,金融财学堂,量产在即！锂电池的“硅负极”时代,1417,5,6.5,https://caifuhao.eastmoney.com/news/20240307180910070923530?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOS5odG1s
300750,宁德时代,45383.395138889 ,基民806535XT78,跟着我汇添富A50ETF560050布局核心资产，分红高，业绩棒也是不错的,80,0,9.5,"https://guba.eastmoney.com/news,300750,1413499030.html"
300750,宁德时代,45383.395138889 ,俊毅财富,小米汽车发布最受益的公司之一就是宁德时代[想一下],164,0,7.5,"https://guba.eastmoney.com/news,300750,1413498901.html"
300750,宁德时代,45383.394444444 ,股友2NN2333205,三大原因 适当提高预期,44,0,6,https://caifuhao.eastmoney.com/news/20240401151741538919610?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOS5odG1s
300750,宁德时代,45383.394444444 ,剑走边锋鹏2638,论电池还得是宁王,76,0,4,"https://guba.eastmoney.com/news,300750,1413498385.html"
300750,宁德时代,45383.393750000 ,天眼洞察,妖股,48,0,5,"https://guba.eastmoney.com/news,300750,1413498276.html"
300750,宁德时代,45383.393750000 ,空头的华尔兹,宁德时代 今天会涨停的,86,1,4,"https://guba.eastmoney.com/news,300750,1413485704.html"
300750,宁德时代,45383.384027778 ,大方的曹露3,开始跌少创业板一半涨多一半,22,0,4,https://caifuhao.eastmoney.com/news/20240403131436386915450?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOS5odG1s
300750,宁德时代,45383.384027778 ,上川岛,冠盛股份605088江冠盛东驰能源科技有限公司固态电池研究院成立，谢海明教授被聘,22,0,5,https://caifuhao.eastmoney.com/news/20240403125405772315610?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOS5odG1s
300750,宁德时代,45383.382638889 ,易方达指数通,20240401财经晨信：小米汽车SU7正式发布，相关概念股集体大涨,185,0,6,https://caifuhao.eastmoney.com/news/20240401091139863941540?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOS5odG1s
300750,宁德时代,45383.381944444 ,资本航标,省心省力已经买入宁王，大家还是洗洗睡吧，哈哈哈，看看能不能保本出！,701,18,7,"https://guba.eastmoney.com/news,300750,1351989937.html"
300750,宁德时代,45383.379166667 ,红袋鼠与招财猫,房地产再迎重磅利好，股市积极响应,2138,7,9,https://caifuhao.eastmoney.com/news/20240330224236274510390?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOS5odG1s
300750,宁德时代,45383.376388889 ,宽容的爱艳,每天开盘前都觉得能涨停，哈哈哈哈哈哈,167,0,8,"https://guba.eastmoney.com/news,300750,1413483400.html"
300750,宁德时代,45383.375000000 ,宁德时代资讯,资讯宁德时代：融资净偿还9486.91万元，两市排名第14（03-29）,74,0,5,"https://guba.eastmoney.com/news,300750,1413482939.html"
300750,宁德时代,45383.373611111 ,天弘基金,突发利好！,546,0,9.5,https://caifuhao.eastmoney.com/news/20240401085859696755780?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOS5odG1s
300750,宁德时代,45383.356944444 ,公司研报提示,东吴证券维持宁德时代买入评级 目标价263元,120,0,5.5,"https://guba.eastmoney.com/news,300750,1413478854.html"
300750,宁德时代,45383.335416667 ,千八百都不是事,剑指年线,54,0,5.5,"https://guba.eastmoney.com/news,300750,1413476343.html"
300750,宁德时代,45383.281250000 ,细心的韦谦1,联瑞新材 小米SU7麒麟电池散热球铝独供！,826,1,5,https://caifuhao.eastmoney.com/news/20240329081053374430500?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOS5odG1s
300750,宁德时代,45383.200694444 ,数字经济168,【强烈关注】? 锂电池产能过剩，数字经济是国家战略！,514,2,6,"https://guba.eastmoney.com/news,300750,1413364728.html"
300750,宁德时代,45383.133333333 ,宁德时代资讯,资讯宁德时代董事长曾毓群质疑日本厂商鼓吹固态电池技术：安全等方面仍存在问题,1.0万,100,3.5,"https://guba.eastmoney.com/news,300750,1413244895.html"
300750,宁德时代,45383.036805556 ,sanchuanhe,转发,76,0,6,"https://guba.eastmoney.com/news,300750,1413468513.html"
300750,宁德时代,45383.022916667 ,亿航智能资讯,资讯eVTOL有望引爆万亿市场 电池厂商纷纷布局？,8224,21,5.5,"https://guba.eastmoney.com/news,useh,1413137350.html"
300750,宁德时代,45383.008333333 ,在天空,宁德时代，或遭清陶碾压。半固态电池，领先半步，即绝尘。,638,11,5,"https://guba.eastmoney.com/news,300750,1413393898.html"
300750,宁德时代,45382.953472222 ,戒定慧888,2023业绩非常好，应该带动创业板大涨50%!！怎么那些大资就是想弄跌？！[怒],417,0,6,"https://guba.eastmoney.com/news,300750,1413459422.html"
300750,宁德时代,45382.951388889 ,主力思维财经,3月28日复盘分析,416,4,5,https://caifuhao.eastmoney.com/news/20240328202616331927680?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOS5odG1s
300750,宁德时代,45382.926388889 ,严谨的游资,清陶新能源卫蓝新能源宁王凝聚态三大固态电池巨头都采用了万顺新材正极铝箔，铝塑膜软,1073,11,5.5,https://caifuhao.eastmoney.com/news/20240330101610061330900?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOS5odG1s
300750,宁德时代,45382.868055556 ,考股小队长,指数震荡上行，中石油创8年新高，浪潮信息，傲农生物，宁德时代何去何从?,2555,25,5,https://caifuhao.eastmoney.com/news/20240330142051239457040?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOS5odG1s
300750,宁德时代,45382.863888889 ,红袋鼠与招财猫,重磅利好！中国核心经济指标重回扩张空间,1105,0,7.5,https://caifuhao.eastmoney.com/news/20240331204410076035540?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOS5odG1s
300750,宁德时代,45382.861111111 ,新能源行业观察,全球锂电池技术发展不平衡，被一家企业拉齐,3224,4,1.5,https://caifuhao.eastmoney.com/news/20240330193949771419280?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOS5odG1s
300750,宁德时代,45382.849305556 ,水汪汪的帖曼,容百是正极龙头还是当升是正极龙头，请问宁德的兄弟们，谁是龙头？,186,0,5,"https://guba.eastmoney.com/news,300750,1413444648.html"
300750,宁德时代,45382.840972222 ,一倍走人,小米酥7说明以后每家都会有一两电车,147,0,5,"https://guba.eastmoney.com/news,300750,1413443590.html"
300750,宁德时代,45382.828472222 ,韦魔德博,请问各位大佬，分时图上除了表示实时股价的蓝线之外还有一条黄线，而且这条黄线在五日,237,2,5,"https://guba.eastmoney.com/news,300750,1413392783.html"
300750,宁德时代,45382.818055556 ,顺德个德,奥克股份买买买啊啊啊啊啊哈哈。。。,124,0,6.5,"https://guba.eastmoney.com/news,300750,1413440466.html"
300750,宁德时代,45382.798611111 ,考股队长,3.29日小米汽车领涨，缩量反弹释放何信号？,1245,14,5,https://caifuhao.eastmoney.com/news/20240330141704601028400?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOS5odG1s
300750,宁德时代,45382.745138889 ,股道习风,后市预判严重分化，谨防主力撤防！,362,0,3.5,https://caifuhao.eastmoney.com/news/20240331175322136727400?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOS5odG1s
300750,宁德时代,45382.709722222 ,雨朦胧短线,过分看多过分看空都不太好，紫金矿业不好开盘在17.26，17.22元跑了垃圾股,308,0,1,https://caifuhao.eastmoney.com/news/20240403103402704514550?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOS5odG1s
300750,宁德时代,45382.684027778 ,虎妹妹妹,人气爆棚，跌下去会被低价抢走，主力上去还能卖个高价,85,0,5,"https://guba.eastmoney.com/news,300750,1413428360.html"
300750,宁德时代,45382.683333333 ,虎妹妹妹,小米SU7上市24小时大定88898辆 小米汽车回应“一切”质疑,195,5,3,"https://guba.eastmoney.com/news,300750,1413364280.html"
300750,宁德时代,45382.653472222 ,淮海中路888号,股友给华友打了个电话聊了聊，要点如下：1、公司产品还是以正极材料和三元前驱体为主,2752,9,5.5,https://caifuhao.eastmoney.com/news/20240329171222240223610?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOS5odG1s
300750,宁德时代,45382.648611111 ,大盘没我帅,重大利好,339,0,9.5,https://caifuhao.eastmoney.com/news/20240331153413701225560?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOS5odG1s
300750,宁德时代,45382.631250000 ,大眼看两融,宁德时代本周融资净买入1611.45万元，居电池板块第七,86,0,5.5,"https://guba.eastmoney.com/news,300750,1413423845.html"
300750,宁德时代,45382.626388889 ,未来股市,$宁德时代(SZ300750)$,81,0,6,"https://guba.eastmoney.com/news,300750,1413420619.html"
300750,宁德时代,45382.592361111 ,胖猫周周见,宁德时代本周获深股通增持2.4亿元，周内增持市值两市排名第20,91,0,6,"https://guba.eastmoney.com/news,300750,1413418139.html"
300750,宁德时代,45382.586805556 ,遥远的救世主999,我没在这股，所以不存在托的问题，我总觉得今年是宁德时代年，做长线的优质标的,411,0,7.5,"https://guba.eastmoney.com/news,300750,1413415696.html"
300750,宁德时代,45382.540972222 ,知士问答,小米汽车热销将大幅提升纯电汽车渗透率，利好锂电产业链,375,1,8,https://caifuhao.eastmoney.com/news/20240331123518378166300?from=guba&name=5a6B5b635pe25Luj5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCwzMDA3NTBfOS5odG1s
300750,宁德时代,45382.533333333 ,操盘手达人,因美不降息反而加息的可能引发美股大涨创历史新高！因此大A可能引发中级别大调整即将,197,2,7,"https://guba.eastmoney.com/news,300750,1410192133.html"
300750,宁德时代,45382.511111111 ,股友30el959703,这个公司是最有潜力超越茅台,396,3,8.5,"https://guba.eastmoney.com/news,300750,1413403709.html"
