Stock Code,Company,Update time,Author,Texts,Likes,Comments,情绪得分,URL,,,
2594,比亚迪,2024/4/7 13:26, 银河001,车圈大瓜快来吃，有机构配合车企数据造假，最近订单或者销量在4-5万范围的就一家吧？,2,4,3.5,https://xueqiu.com/k?q=比亚迪,,,0.867778013
2594,比亚迪,2024/4/7 13:23, Fuffet,4月2日，中国台湾地区前领导人马英九到访深圳比亚迪总部，比亚迪副总裁王杰陪同考察。2014年，首批比亚迪纯电动巴士投放台湾。,2,1,5,https://xueqiu.com/k?q=比亚迪,,,0.700666486
2594,比亚迪,2024/4/7 13:22, Fuffet, 当晚热销订单3378！百万元内年轻人及年轻家庭首选！,0,0,6.5,https://xueqiu.com/k?q=比亚迪,,,0.23138005
2594,比亚迪,2024/4/7 13:01, Fuffet,2024年春节返工，新能源车龙头比亚迪推出主力车型“荣耀版”，增配降价，价格普遍比之前车型大降2万，掀起了新一轮车企价格战。特斯拉、广汽、长安、吉利、上汽、小鹏、蔚来等三十多家车企加入混战，优惠一个比一个大，太卷了，参战车型售价基本都在30万以内，降幅5%-15%不等。3月28日小米汽车SU7正式发售，被价格战“吓懵”的雷总，最终把入门版价格定在了21.59万。小米低价又掀起一波降价小高潮，小鹏、蔚来、吉利的一些纯电车针对性跟进。三月销售数据陆续在出，比亚迪销量从一月的20万拉升到了30万，降价效果立杠见影。传统燃油车龙头，诸如本田、日产减产，份额被抢。最近特斯拉特立独行逆势涨价5000元，同时又给了1.2万的免费选配，涨价信心并不那么足。新势力大部分也不好过，五六款车型一个月仅凑一万台销量。2024年，车市淘汰赛已经开始。下面是战况图：,0,0,5,https://xueqiu.com/k?q=比亚迪,,,0.602596318
2594,比亚迪,2024/4/7 13:00, 天涯行者无疆,一、何谓灵魂？1、对灵魂的狭义理解按照百度百科的定义，灵魂是：“是附在躯体上作为主宰的一种非物质，离开躯体后躯体即死亡。灵魂也用来比喻起主导和决定作用的因素”。对于一个人，灵魂应该有3层含义：（1）首先是那一口气，没气则死；（2）其次是自主的大脑思维，没自主思维则如形似走肉；（3）能够做出长期看来最佳决策的聪明大脑，保持时刻刷新，越用越新！2、灵魂有自由度吗？有！举个例子看灵魂的自由度:（1）僵尸，有轻度的思维可以控制无意识行走，但是有盲目性、趋同性，僵尸的灵魂自由度很低；（2）神灵（无论何种宗教中的神灵），思想的主宰，不但掌控自己的思想，还充分控制着信徒的大脑！神灵的灵魂自由度很高，且几乎可以脱离肉体存在。二、一辆车的灵魂是什么？1、一个车有四大件：车身、底盘、发动机、电气设备。车身：车的躯壳，代表了车的颜值，颜值决定了第一印象，小米SU7若是没有绝佳颜值，也不会让无数米粉为之尖叫！问界M5若不像保时捷，也很难经验众人！甲壳虫若不是独具一格，也不会成为二奶神车！底盘：底盘由传动系、行驶系、转向系和制动系四部分组成，底盘直接影响了驾驶的质感，说一辆车好，底盘不可少！发动机：动力的源泉，燃油车时代，发动机的核心秘笈掌控在欧美日系车企，中国品牌也就是奇瑞、长安、比亚迪有点带头大哥的意思。电气设备：包括导航、音响、影视娱乐、车载通信、仪表、传感器、各种控制器等，厂商众多，不分中外，百家争鸣！2、哪一件算是一辆车的灵魂呢？颜值（车身）？操控（底盘）、动力（发动机）、内饰+影音娱乐（电子电气）？这几个部分，都算！如果一定要排序，也是因人而异，因为颜值党的排序依据估计是：好看>好玩>好开>马力大，而越野司机的选择预期是：马力大>底盘好>颜值耐看>辅助设施齐全！三、一个车企的灵魂是什么？1、车和车企是两回事一辆车到消费者手中，需要经历：确立战略->市场洞察->细分领域选型->全车设计（包括四大件，无论是采购还是自研）->生产制造->上市销售。2、车企的灵魂的自由度是什么？车企的灵魂自由度，在于对以上环节的独立思考和自主把控，即：（1）独立自主的制定战略：有的车企也就是随大流，根本不懂什么叫大势，什么叫战略，别人干啥它干啥，盲目随大流的，算什么自主呢？（2）深入详尽的市场调研：不懂用户需求的车企不算好车企，不对用户需求做准确把握和分析的车企，造出来的车注定不温不火！（3）精准的细分领域选型：选家用的轿车、SUV？还是选适合商用的MPV？还是选择小县城宝妈门喜欢的MINI买菜带娃车？抑或是专攻滴滴车市场？这需要车企独立的思考和策划。（4）踩中消费者G点的全车设计：要颜值控、要操控稳、要动力足、要空间大、要大人小孩都喜欢，设计的元素是四大件，考验的是厂商对消费者心思的精准把控、对未来趋势的长期判断、对群狼环伺的生存环境的思考、对众多竞争对手的差异化优势！（5）精益求精的生产制造：好的汽车，能设计，不一定能造出来，就像高端ASIC芯片一样，不然海思具备了台积电的制造能力，那还得了！蔚来再会吹牛逼，早期也得找江淮代工？一众国企汽车搞自主，也不过是从合资外企学来了众多手艺；唯有比亚迪，近乎搞定全产业链，又能设计又能造，才敢把价格使劲往下靠，才能成为中国车企的带队大哥，才有实力和勇气喊出“在一起”！但是必须有一句要承认，很多所谓的车企，造车资质简直是靠垄断+送礼+买来的，质检形同虚设，造出的车子不知道有多少是beta版本，拿用户当白鼠，把顾客做试验！（6）会造势、懂得撩拨粉丝心理预期、会掀起热潮的营销策略：车好不好是一回事，能不能造势又是一回事，有没有粉丝是一回事，掀起粉丝内心的躁动和狂热又是一回事，你不得不佩服雷布斯，俘虏无数少男少女，让广场舞大妈都情不自禁的投怀送抱（展厅看车）！你也不得不叹服菊厂，夹杂着中国第一&世界前五的科研资金投入、美帝5年连续重击的压力、无数脚踏实地奋斗者的意志、和从孟公主下飞机那一刻凝聚起来的无敌国人士气！掌控以上至少三者，方能称为独立自主的灵魂舞者！若六者兼备，则可睥睨天下，唯我独准！玩的越溜，灵魂越独立！,0,0,5.5,https://xueqiu.com/k?q=比亚迪,,,0.939994766
2594,比亚迪,2024/4/7 12:58, 歌者的童谣,特斯拉跌，你应该涨才对的呀,0,0,2.5,https://xueqiu.com/k?q=比亚迪,,,0.214536341
2594,比亚迪,2024/4/7 12:57, 坚决看空中国股市,比亚迪只要发财报还有销量必跌，等待绿油油,1,0,6.5,https://xueqiu.com/k?q=比亚迪,,,0.396846044
2594,比亚迪,2024/4/7 12:56, Fuffet,2024年3月自主车企TOP5销量出炉！,0,0,6,https://xueqiu.com/k?q=比亚迪,,,0.991478087
2594,比亚迪,2024/4/7 12:53, 炒股即修行,一是华为的噱头和持续的赋能二是新车热销的业绩增速三是整车伴随的智驾系统作为迪粉，对估值中蕴含的智驾印子，比较感兴趣。    对比的另一个视角是，去掉智驾系统的幻觉，市值最多只有1500整车+2500智驾 要说智驾系统之城市领航，也号称不错。但市值只有65亿美元了,2,1,6.5,https://xueqiu.com/k?q=比亚迪,,,0.227578035
2594,比亚迪,2024/4/7 12:49, dodowolfe,4月2日，特斯拉公布的一季度汽车生产量和交付量报告显示，特斯拉交付量同比下降8.5%至约38.68万辆，环比则下降超20%，远低于分析师先前预期的44.9万辆，刷新了有记录以来最大的逊于预期幅度。特斯拉栽这么大跟头，原因嘛，除了全球经济不景气，美国消费者的购买力受影响以外，还有人觉得特斯拉的老大马斯克该担起一部分责任。毕竟马斯克可是个大忙人，不仅要管自家的特斯拉，还在社交媒体平台X当一把手，又在人工智能公司Grok做老大，同时还操心着SpaceX和The Boring Company的事儿。不少投资人都觉得，马斯克是不是把太多心思花在别处，没给特斯拉全力以赴呢？放眼全球，特斯拉面临的竞争那叫一个激烈。美国这边，电动车市场增速已经不如以前那么猛了，主要是因为市场上缺低价车型，政府补贴也不明朗，再加上贷款利率高，大家买车的热情就下去了。像特斯拉的一些爆款车型，比如Model Y和Model 3，眼看就要摸到市场饱和的天花板了。其他的新兴品牌日子也不好过，像是Rivian这种，都开始调低产量预期，裁减员工，拼了命想活下去。中国市场的情况也是不容乐观，就算咱们的“电车之王”比亚迪拼命降价，喊出“用电比用油更划算”的口号，销量也没能达到预期。国内电动车市场竞争那是一天比一天激烈，各家车企为了刺激消费者下单，几乎是使出浑身解数降低售价。总结一下，有几个关键点值得我们留意：第一，电动车行业的高速成长期怕是要告一段落了，特斯拉这次的业绩惨淡，就是个明显的信号，说明这个行业可能即将迈入一个增长相对平缓的新阶段。第二，特斯拉在全球范围内的竞争优势在慢慢减弱，不论是美国还是中国，它的市场份额和吸引力都有所下滑，说明在愈发激烈的市场竞争下，特斯拉不再是无人能敌的那个霸主了。第三，未来的电动车市场竞争只会更加白热化，每家厂商都卯足劲想要分一杯羹，技术更新、价格大战轮番上演，这场战斗只会越打越激烈。第四，对于打算投资电动车行业的朋友们来说，现在可能还不是抄底的最佳时机。整个行业的需求疲软，特斯拉和其他主要玩家的表现都不太理想，说明行业正处于一个深度调整的阶段，真正触及谷底的时间还未到来。一句话概括：特斯拉的困境反映了电动车行业的转折点，行业大佬地位动摇，竞争越来越残酷，投资还得再等等看哪位选手能在调整中稳住阵脚，找准下一个增长点。,0,0,4.5,https://xueqiu.com/k?q=比亚迪,,,0.294798745
2594,比亚迪,2024/4/7 12:45, Fuffet,财联社4月3日电，有消息称，近日比亚迪已开始给负极头部厂商的超低价订单涨价，预计涨幅10%左右。财联社记者多方采访获悉，涨价源于年前招标订单价格过低，企业面临亏本生产,0,4,5,https://xueqiu.com/k?q=比亚迪,,,0.094811784
2594,比亚迪,2024/4/7 12:20, Fuffet,云赏花↓↓↓ 上海南站的花都开啦~是时候 了~（通讯员：寇巍莉）@长三角铁路,0,0,6,https://xueqiu.com/k?q=比亚迪,,,0.284745804
2594,比亚迪,2024/4/7 12:12, 快兔充电,车市大利好，监管允许电动车零首付购车。电动车销售会迎来大飙升同时一些车企在零首付的情况下，开始了零利息，几年免息比如特斯拉利好车企，利好电池厂，利好锂矿厂,11,19,6,https://xueqiu.com/k?q=比亚迪,,,0.20211372
2594,比亚迪,2024/4/7 11:47, Fuffet,显然元up 乃又一爆款，预计不久的将来，秦宋元三大家族都将成为月销十万的超级爆款，画面太美，不敢想象！↓↓↓比亚迪比亚迪在销量这块一直是领先同行的优势，比亚迪元up刚市场3天销量就累计突破了3万台！也是十万内SUV榜样级别的存在，比亚迪作为国产新能源一直也在给小费带来实惠带来性价比，必须支持！,9,2,7.5,https://xueqiu.com/k?q=比亚迪,,,0.310186107
2594,比亚迪,2024/4/7 11:41, 呼叫股王,产业链与传统动力电池高度重合，比亚迪、宁德时代、国轩高科、赣锋锂业、高镍三元正极的容百科技、当升科技；这些耳熟能详的电池核心股，本文不再赘述中自科技：公司PACK中试线已建成并成功实现模组下线，电芯中试生产线正在建设中；中试线均适用于锂离子电池、钠离子电池及固态电池的中试生产。与电子科大吴孟强教授开展固态电池研发合作，已完成固态电池开发团队组建和实验平台建设的规划，正开展无机氧化物/高分子聚合物复合固态电池研发，并布局全陶瓷固态电池技术方向。公司拥有涵盖各类主要燃料内燃机的全系列尾气处理催化剂产品，实现向玉柴、潍柴、小康动力等主流发动机厂和重汽等主流整车厂批量供货。金龙羽：主营电线电缆研产销；拟在五年内投入不超过三亿元进行固态电池及其关键材料相关技术的研究开发；半固态电芯方面，完成了电芯主辅料以及自研材料的检测、验证和导入，研发了半固态电池的制成与组装工艺。采用基于氧化物的技术路线，电解质中试试验已出样品。上海洗霸：2024年2月29公告，近期通过汽车行业质量管理体系认证审核并取得IATF16949：2016符合性证明。有利于公司拓展新能源电池材料(固态电解质、硅碳负极和硬碳负极材料)的相关业务。据2023年年报，公司牵头建设的10吨级/年锂离子固态电池粉体产线初步试产成功。据2023年11月公告，公司募投项目建设期 2 年，其中包含达产后将年新增50吨固态电解质产能。2023年12月21日讯，公司与中国科学院上硅所固态电池先进材料联合创新实验室在固态电解质功能化隔膜研究方面取得新进展(利用功能性材料构筑出水基浆料涂覆的表面强极性隔膜)。东方锆业：国内锆产业链最齐全公司之一；互动平台表示，固态电池电解质有很多种，如果是锂镧锆氧电解质，则氧化锆使用量较多；2023年12月25日互动，公司仍处于提供样品供一些固态电池材料厂家研发的阶段，公司持续加大应用于固态电池电解质的二氧化锆产品。三祥新材：生产的锆材料已得到下游固态电池客户验证通过。生产的高纯氧化锆、金属锆、液态金属以及泡沫陶瓷等可应用于军工领域。公司纳米氧化锆，超细电熔氧化锆粉可用于锂离子电池正极材料添加剂；国内外核级锆材企业主要供应商。新纶新材：铝塑膜产品可运用于半固态及固态电池上。在固态电池软包上有研究，与部分新能源固态电池厂商达成了重要合作。全资子公司新纶功能材料产品是OPPO Find N（AI手机）独家供应商；有机硅业务产品包括显示屏全贴合光学材料、柔性折叠光学材料、半导体器件封装材料、光学保护材料、以及应用在导热芯片和新能源动力电池中的导热散热材料等。铝塑膜上市公司：英联股份、道明光学、明冠新材、紫江企业。丰山集团：2024年1月11日互动，控股丰山全诺技术储备和研发主要应用在半固态电池产品上；2023年11月讯，正和国内电池厂合作，目前实验室针对钠电、锂电半固态电池推出了两个系列的电解液配方，性能表现优异。主营农药原药、制剂及农药中间体研产销。德福科技：生产的多孔铜箔产品，是作为固态（凝聚态）电池和超级电容器应用的解决方案，能加速凝聚态电池电解液的浸润效应及极耳焊接的优势，简单来讲就是能解决锂离子在凝聚态下的传输，目前公司完成了近10余家的送样，此款产品客户均处于电芯测试阶段。主营产品可分为电子电路铜箔和锂电铜箔，分别用于覆铜板、印制电路板和各类锂电池的制造。冠盛股份：24年1月公告，与吉林东驰新能源科技成立合资公司（参70%），以一代准固态动力电池、半固态储能电池的研产销为主营业务。东驰新能源聚焦高能量密度、高安全、长寿命的聚合物全固态电池和高功率超低温液态锂电池产品，拥有系列核心专利，是东北师范大学短刀片固态锂电池科技成果转化的产业化平台。领湃科技：已经完成了NCM811电池化学体系研发，固态电解质及固态电池、干法电极及其制备技术的基础试验；专注于新能源汽车动力电池、储能电池产品的研产销，产品类别覆盖电芯、模组、系统集成。翔丰华：对接固态电池企业，开展固态电池负极材料研发，目前该项目已经完成；与清陶能源签署协议，在固态/半固态电池高比容负极材料关键技术研发、供应等方面达成全面战略合作。（上汽智己L6搭载清陶半固态电池）；锂电池负极第二梯队，产品包括天然石墨和人造石墨两大类；天奈科技：碳纳米管导电剂在固态电池有相应应用厂家。碳纳米管企业：捷邦科技厦钨新能：主营新能源电池材料，产品广泛应用于3C消费电池、动力电池、储能等领域。全球锂电子电池正极材料重要制造商之一，钴酸锂正极材料市占率国内第一。2023年2月1日投资者活动记录表：主要在固态电池正极材料和固态电解质方面进行重点研究开发。正极方面，通过采用快离子导体作为包覆材料，合成正极材料应用到固液混合电池，有机无机复合固态电池，硫化物全固态电池；固态电解质已实现吨级生产，可应用于3c电池和动力电池等多个领域。德尔股份：国内最大的汽车转向泵配套企业。日本子公司主导开发固态电池、膜电极产品，其中，固态电池产品已应日本本土客户的需求提供样品并开展测试。全固态电池开发方面坚持采用高安全性的氧化物电解质技术路线，尤其是在全固态电池的制造方法上，成功开发出一种采用LIV技术的涂布制造工艺可提升产品能量密度。瑞泰新材：2023年12月29日互动，在固态电池、半固态电池、锂硫电池以及钠离子电池等新型电池材料方面皆存在相应布局。公司的部分新型锂盐产品在固态锂离子电池等新型电池中已形成批量销售。锂电池电解液龙头之一，以锂盐类添加剂为主，包括双三氟甲基磺酰亚胺锂（LiTFSI）、二氟草酸硼酸锂（LiDFOB）以及三氟甲磺酸锂（LiCF3SO3）等。双三氟甲基磺酰亚胺锂（LiTFSI）主要应用于固态锂离子电池等方面。中钢天源：四氧化三锰产量全球第一，锰基材料龙头，拥有四氧化三锰产能6.5万吨（电池级1.5万吨，电子级5万吨），电池级产品受益磷酸锰铁锂和钠电池正极材料需求。上游含锰材料：湘潭电化、红星发展@今日话题   ,1,0,5.5,https://xueqiu.com/k?q=比亚迪,,,0.238091052
2594,比亚迪,2024/4/7 11:39, 我是同爸,是哪家负极企业？“比亚迪给头部负极企业涨价10%。比亚迪带头涨价，新能源中游材料终于卷到头了吗？车企价格战，上下游都不好过。但车企压榨上游材料价格，都开始要大面积亏钱了，这是不可持续的！现在宁德、比亚迪都龙头都不想卷了，也是好事吧。至少有利于新能源产业链估值的修复。都说新能源车是我们的优势产业，但今天看到一个统计，在赚钱方面国内车企还要进步啊！还是被国际巨头吊打的份，连比亚迪都排不进前10名。”,1,1,4.5,https://xueqiu.com/k?q=比亚迪,,,0.194611447
2594,比亚迪,2024/4/7 11:32, Fuffet,比亚迪在澳洲！ 澳大利亚·悉尼,1,0,6,https://xueqiu.com/k?q=比亚迪,,,0.443401296
2594,比亚迪,2024/4/7 11:30, 杠神牛二,山东菏泽秦与朗逸对撞，秦上面的人全部去见王传福了,0,0,5,https://xueqiu.com/k?q=比亚迪,,,0.579484132
2594,比亚迪,2024/4/7 11:16, 投资者网,《投资者网》吴微近日，广汽集团（601238.SH）公布了2023年的年报，2023年公司共销售了250万辆汽车，较2022年的243.38万辆相比增长了2.72%。但在公司收入同比增长17.62%的情况下，2023年公司的净利润却出现了45.08%的下跌，为44.29亿元，是2016年以来的低值。虽然2023年广汽集团的汽车总销量较2022年相比增长并不明显，但公司自主品牌汽车的销量却接近89万辆，产销量均创历史新高。其中广汽埃安销量达48万辆，同比增长77%，销量跻身国内新能源车前三。需要指出的是，随着新能源车行业竞争的加剧，2024年广汽埃安未能保持住销量高增长的趋势。2月份产销数据显示，2024年前两个月，广汽埃安的销量仅为2.1万辆，较2023年同期的3.83万辆相比出现了45.13%下跌。此前大卖的广汽丰田，2024年前两个月，产量与销量也分别出现了36.67%和34.35%的下滑。而受公司汽车销量不及预期影响，截至日前，广汽集团的股价仅在9元/股附近，其市值已跌破千亿元。合资品牌信仰逐渐崩塌，新能源车行业竞争日益加剧，广汽集团又要如何在汽车这片红海中实现2030年收入破万亿元的目标呢？合资品牌表现不佳广汽集团是一家有着悠久历史的国资汽车品牌，旗下有广汽传祺、广汽埃安、广汽本田、广汽丰田、广汽三菱等多个汽车品牌；2023年公司在《财富》世界500强企业排行榜中位列165位。与老牌国有车企类似，广汽集团的主要收入由广汽本田、广汽丰田等合资车型提供。2023年，广汽本田、广汽丰田等合资车型的销量分别为64.05万辆和95万辆，在当期公司汽车总销量中的占比分别为25.62%以及38%。不过与2022年相比，2023年广汽本田、广汽丰田的销量分别下降了13.66%和5.47%。随着国产车尤其是新能源车行业的崛起，合资车车企的日子不再好过。据乘联会网站披露，国产品牌车型的销量在当月汽车总销量中的占比由2023年3月的52.9%上涨至2024年2月的60.1%，12个月内上涨了7.2个百分点。而受国产品牌车型销量上涨影响，合资车的市场份额被压缩，尤其是车型主要定位中高端客户的日系车。2023年3月，日系车在当月国内汽车销量中的占比还有16.3%，而到2024年2月，日系车的市场份额已下降至12.6%。公开资料显示，广汽丰田旗下主要有经济车型致炫、致享；SUV系列汉兰达、威兰达；以及中高端轿车凯美瑞、雷凌。这些车型主要满足10万到30万购车用户的需求，与BBA的高端定位存在明显的差异。需要指出的是，30万元以下车型是目前国产品牌主要布局的市场。如SUV领域，定价与汉兰达、威兰达重合的车型就有唐DM-i、领克08 EM-P、问界M5等多款车型。这些竞争车型中，大部分为新能源车，相较于广汽丰田的燃油或双引擎车型，新能源车的智能驾驶系统备受车主的青睐。据汽车媒体《阿贵看车》统计，2023年，广汽集团旗下的汉兰达、皓影等车型的销量较2022年相比，均有了不同程度的下滑。轿车领域，虽然广汽丰田拥有最畅销的中型车品牌凯美瑞。但随着国产新能源轿车品牌的增长，其市场份额也逐渐被蚕食。据多家汽车媒体统计，2023年凯美瑞的销量为22.55万辆，仍是当年中型车的销量冠军，但较2022年的24.22万辆相比，销量减少了1.67万辆。为了提振凯美瑞的销量，2024年广汽丰田推出了新一代凯美瑞，但在中型车选择越来越多的情况下，降价后的新一代凯美瑞，市场评价却并不太好。2024年前两个月，广汽丰田的产量与销量也分别出现了36.67%和34.35%的下滑。据广汽集团最新披露，2024年3月，广汽丰田的销量为5.54万辆，较2023年同期相比也减少了31.86%。据广汽集团规划“（对于）合资品牌也将在保持燃油及HEV优势的同时，持续加快向电动化智能化转型，广汽丰田将加快推进新能源车型联合开发，广汽本田计划推出更多电动化车型。”2024年3月，广汽丰田的双擎车型销量同比就有了19%的增长。自主品牌竞争加剧相较于合资车型，2023年广汽集团的自主品牌表现较为靓丽。当期公司自主品牌销量近89万辆，产销量均创历史新高。其中，广汽乘用车销量超40万辆，MPV销量稳居国内市场首位；广汽埃安销量达48万辆，同比增长77%，销量跻身国内新能源车前三。继出海、降价之后，随着小米的入局，2024年新能源车行业的竞争日益加剧。龙年春节过后仅数天，比亚迪（002594.SZ）就推出了“油比电贵”的活动，其推出的秦PLUS DM-i荣耀版和驱逐舰05荣耀版售价仅为7.98万元，价格直接低于同级别燃油车。紧随比亚迪之后，广汽埃安也喊出了“埃安登场 油电清场”的口号，旗下AION Y Plus的售价在调整后，最终售价也已低于10万元。不过在广汽埃安降价的同时，2024年前两个月，公司旗下车型的销量却并不理想。2023年前两个月，广汽埃安的产量与销量分别为2.5万辆以及2.1万辆，较2023年同期分别下降了34.24%和45.13%。乘联会数据显示，2月份我国新能源乘用车零售量同比下降11.6%，而当期广汽埃安的销量却有66.74%的下降。 数据来源：公司公告乘联会新能源厂商2023年销量排行榜显示，埃安高居第三名，仅次于比亚迪、特斯拉，远超吉利、长安等传统车企。而2024年前两个月，累计销量排行榜上，埃安居然滑落至第九名，被吉利、长安，甚至赛力斯、长城等车企所超越。据广汽集团最新披露，2024年3月，埃安的交付量为3.25万台，同比了有18.7%的下降，而据《第一财经》统计，已公布3月份成绩单的11家新能源车品牌中，仅广汽埃安与哪吒汽车的交付量同比有所下滑。需要指出的是，虽然2024年以来，广汽埃安的市场表现并不太好，但广汽埃安仍以20.49亿元的交易对价正式接盘广汽三菱，按照规划，重组完成后，广汽埃安将利用广汽三菱工厂实现增产扩能，计划2024年6月实现量产。建成后，广汽埃安将形成基本产能60万/年。除了旗下车型销量下滑外，广汽集团可能还需要面对管理层集中退休的情况。以董事长曾庆洪先生为代表的老将，在广汽集团已任职多年，到2024年，曾庆洪先生已有62岁；副总经理江秀云女士今年也已有56岁、董事管大源先生今年也已60岁。据广汽集团披露，公司此届董事会将在2024年10月8日改选，已62岁的董事长曾庆洪先生又能否继续作为领头羊，带领广汽集团扭转销量下滑的颓势，让公司的市值重新回到千亿呢？（思维财经出品）■,0,0,5,https://xueqiu.com/k?q=比亚迪,,,0.430891167
2594,比亚迪,2024/4/7 10:50, Fuffet,总结得不错，工业建设工业强国靠新能源汽车制造业，而比亚迪是中国新能源汽车的名片！↓↓↓前两天，马英九去了趟深圳比亚迪，还亲自上车感受比亚迪产品，进一步了解大陆新能源汽车产业政策。这次马英九来比亚迪有几个有意思的点:?马英九问比亚迪有没有对手比亚迪给出的回应就是，比亚迪目前不仅仅是国内新能源汽车的第一，而且是世界新能源汽车产量的第一。比亚迪有信心一直保持世界新能源汽车领头羊的地位。?马英九和台湾学生看仰望U8老规矩，马英九和台湾学生试乘了仰望U8，感受了一下比亚迪的智能化，新能源成就，还看了仰望原地掉头。现在仰望就是比亚迪的名片了，每次有啥重大活动，比亚迪就会把仰望品牌拿出来，作为名片。?比亚迪现在是中国新能源汽车名片我们要靠新能源汽车产业实现工业强国，而比亚迪就是名片。希望今年比亚迪新能源汽车的出口大涨，代表国产汽车拓宽海外市场。,1,0,7.5,https://xueqiu.com/k?q=比亚迪,,,0.402847473
2594,比亚迪,2024/4/7 10:50, Fuffet,经典永不褪色！↓↓↓,1,0,8,https://xueqiu.com/k?q=比亚迪,,,0.25042993
2594,比亚迪,2024/4/7 10:36, Fuffet,财联社4月3日电，记者走进位于北京经开区的小米汽车生产园区发现，目前小米汽车工厂仍按单班生产制推进，并未加班生产。“我跟小米汽车工厂负责人交流后了解到，小米汽车工厂现有日产能不足300辆。”小米汽车供应商向记者透露。一位小米汽车工厂的工人告诉记者，目前小米汽车工厂每天预计生产240辆左右汽车。“工厂还是在正常排产中，没有特别要求，我们一般不加班。”上述小米汽车工厂工人称。小米汽车供应商也表示，日前，小米汽车向供应商发出了提升产能的需求，他此次到小米汽车工厂就是为了做产能评估。“了解后发现，即使我们这些供应商能把配件提供上，小米汽车工厂也很难在短时间实现产能的快速提升。”上述小米汽车供应商称。据多位小米汽车供应商透露，小米汽车已将2024年的全年产能需求提升至12万辆。对此，记者向小米集团方面进行核实，但截至发稿未获回应。 (每日经济新闻),0,0,5,https://xueqiu.com/k?q=比亚迪,,,0.754214982
2594,比亚迪,2024/4/7 10:31, Fuffet,网友投稿：五常国家导弹系统简称。,0,0,5,https://xueqiu.com/k?q=比亚迪,,,0.320702292
2594,比亚迪,2024/4/7 10:19, 开心的博弈,      小米新涉足了纯电动汽车（EV）领域。与竞争对手美国特斯拉的“Model S”相比，小米汽车的价格不到其一半，性能却更高。通过颠覆性的价格战略与智能手机厂商特有的APP服务相结合的商业模式，小米给出了新的解决方案。日本经济新闻（中文版：日经中文网）就对小米涉足EV领域的看法采访了熟悉移动出行业务的伊藤忠总研主任研究员深尾三四郎。记者：小米3月28日召开了首款EV“SU7”的发布会，您对发布会有何感想？      深尾三四郎：就像美国苹果的史蒂夫·乔布斯发布第一代“iPhone”时一样，我感到十分震惊。苹果放弃了“Apple Car”构想，而小米代替苹果打造了智能手机和EV相结合的生态系统。车型级别以“PRO”和“MAX”来命名也是考虑到了苹果的做法。      上市之前SU7的信息发布方式也和iPhone如出一辙。上市前通过一点一点地泄露信息，有意识地提高了期望值。并根据消费者的反应来确定价格。包括SU7丰富的车身颜色在内，小米汽车的打造方式就像智能手机一样。      记者：小米汽车的性能超过了特斯拉和德国保时捷，但价格不到一半。      深尾三四郎：这是意在改变汽车行业游戏规则、具有冲击性的价格战略。对特斯拉的影响值得关注。需要密切关注5月以后特斯拉上海工厂的开工率动向。小米打造的EV具备马达、电池、自动驾驶等最尖端技术和性能，价格却十分低。站在竞争对手的角度来说，简直无机可乘。小米可能会成为最大的威胁。      小米描绘出了EV与手机、家电等其他小米产品群相结合（不是单纯依靠EV）的总体生态系统蓝图。这是一种除了智能手机之外，还利用APP来盈利的构想。小米瞄准的目标可能是一种商业模式，将客户的生命周期总收入都考虑在内，从而实现盈利。      记者：小米与中国其他新兴EV厂商有何不同？      深尾三四郎：一是品牌号召力。新兴车企要靠销售EV建立品牌，而小米包括智能手机和家电在内已有品牌号召力，还有盈利基础。小米的智能手机商店遍布全世界，也将成为其EV售后服务的客户接触点。小米今后或将推出各种新用户体验服务，包括EV、手机、家电、智能家居和能源管理等。小米的EV发布会长达近3个小时（Reuters）      本来小米的盈利方式就和其他新兴车企不同。小米现在靠智能手机赚钱。不仅有余地，今后也不会仅靠汽车赚钱。用户决定买车的因素也有可能不同，已经拥有小米手机和家电的用户可能也会买小米汽车。苹果原来也在想做到同样的事情吧。从智能手机到汽车无缝提供数字体验的企业首次诞生了。小米经营的思考方式与新兴车企不同。      记者：小米公布造车约3年后就上市了。      深尾三四郎：小米与北京汽车的合作取得了成效。北京汽车在生产梅赛德斯奔驰。自己生产的特斯拉初期陷入了‘量产地狱’，而小米在最低限度生产方面得到了汽车厂商的协助。虽然信息有限，小米的自产程度备受关注。,2,0,6,https://xueqiu.com/k?q=比亚迪,,,0.797735655
2594,比亚迪,2024/4/7 10:06, 今有日月在我心,《福布斯》发布2024全球亿万富豪榜，LVMH集团的董事长兼CEO伯纳德·阿尔诺蝉联世界首富，其个人财富较2023年增长10%至2330亿美元。埃隆·马斯克仍排名第二，个人财富约为1950亿美元，该数字虽较去年增长8%，但由于特斯拉股票价格下跌，这一数字远低于其此前高达3000亿美元的个人财富最高值。第三名为亚马逊创始人贝索斯，资产净值1940亿美元。上榜的中国内地前十大富豪依次是：钟睒睒、张一鸣、黄峥、丁磊、马化腾、何享健、马云、李书福、秦英林和王传福。,2,0,5,https://xueqiu.com/k?q=比亚迪,,,0.565237424
2594,比亚迪,2024/4/7 10:02, 逆风笑笑,全固态电池采用固态电解质替代传统的液态电解质，从而极大地提升了电池的稳定性和安全性，中期维度去等待行情的反转,0,0,9,https://xueqiu.com/k?q=比亚迪,,,0.004742386
