Stock Code,Company,Update time,Author,Texts,Read,Comments,情绪得分,URL
TSLA,特斯拉,2024/3/30 12:50,特斯拉资讯,资讯特斯拉全球第600万辆整车正式下线,540,1,6,"https://guba.eastmoney.com/news,ustsla,1413338214.html"
TSLA,特斯拉,2024/3/30 11:51,ETF打工人,汽车新能源趋势下，电池板块或将迎来稳定增长,2.2万,11,6.5,https://caifuhao.eastmoney.com/news/20240329131955212637340?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfNS5odG1s
TSLA,特斯拉,2024/3/30 5:45,飞鲸投研,人形机器人新贵，特斯拉核心供应商，净利润大增104%，开启第二增长曲线！,1.1万,9,7.5,https://caifuhao.eastmoney.com/news/20240329184335232128650?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfNS5odG1s
TSLA,特斯拉,2024/3/29 21:20,小米集团-W资讯,资讯雷军展示小米SU7和特斯拉Model 3防晒能力对比,1.0万,90,5,"https://guba.eastmoney.com/news,hk01810,1412809286.html"
TSLA,特斯拉,2024/3/29 20:02,智通财经,颠覆百年传统工艺！马斯克雄心壮志或成特斯拉(TSLA.US)重回神坛之关键,709,0,7.5,https://caifuhao.eastmoney.com/news/20240329200214137112800?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfNS5odG1s
TSLA,特斯拉,2024/3/29 17:19,恒生科技指数ETF,56岁的最后一次创业！归来仍是少年！,582,0,6.5,https://caifuhao.eastmoney.com/news/20240329171951077213770?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfNS5odG1s
TSLA,特斯拉,2024/3/29 16:16,特斯拉资讯,资讯特斯拉已成明日黄花？伯恩斯坦下调目标价：看不到增长希望,4148,18,4,"https://guba.eastmoney.com/news,ustsla,1412590245.html"
TSLA,特斯拉,2024/3/29 15:56,壹晨激光,领先不止一步！壹晨激光，新能源汽车的品质守护者,108,0,7.5,https://caifuhao.eastmoney.com/news/20240329155656580532680?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfNS5odG1s
TSLA,特斯拉,2024/3/29 15:48,和讯网,德国总理朔尔茨：特斯拉柏林工厂纵火事件是恐怖主义行为！马斯克：要求当局抓住纵火犯,348,0,3,https://caifuhao.eastmoney.com/news/20240329154803181048670?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfNS5odG1s
TSLA,特斯拉,2024/3/29 15:24,特斯拉资讯,资讯美股成交额前20：特斯拉一季度下跌近30% 多家投行下调特斯拉交付预期,2289,2,3.5,"https://guba.eastmoney.com/news,ustsla,1412878370.html"
TSLA,特斯拉,2024/3/29 15:18,简乐尚博,特斯拉与意大利政府深化合作洽谈，拟共建电动卡车与货车生产线,140,0,5.5,https://caifuhao.eastmoney.com/news/20240329151813455038370?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfNS5odG1s
TSLA,特斯拉,2024/3/29 15:16,处处浮云,觉得这个还行！,608,4,9,https://caifuhao.eastmoney.com/news/20240329111422142618680?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfNS5odG1s
TSLA,特斯拉,2024/3/29 14:44,爱逮空狗8888,小米汽车上市有感小米汽车凭心而论，外表很好，怎么看都像特斯拉，看价格，也是对标特,1511,13,9,https://caifuhao.eastmoney.com/news/20240328214711017697670?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfNS5odG1s
TSLA,特斯拉,2024/3/29 14:02,盖世汽车,Fisker下调Ocean电动SUV价格,142,0,5,https://caifuhao.eastmoney.com/news/20240329140218393820250?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfNS5odG1s
TSLA,特斯拉,2024/3/29 13:43,得而不喜失而不忧,小米全程发布是PPT，一个晚上的热度……天亮就会熄火。,342,8,5,"https://guba.eastmoney.com/news,ustsla,1412852179.html"
TSLA,特斯拉,2024/3/29 13:34,纳斯达克100ETF,隔夜纳指小幅回调，特斯拉跌超1%；纳斯达克100ETF（159659）盘中微跌,106,0,5,https://caifuhao.eastmoney.com/news/20240329133409418532060?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfNS5odG1s
TSLA,特斯拉,2024/3/29 13:02,大咖演播厅,马斯克回应造手机传闻，手机长得像砖头没创意，我觉得脑机不错！,160,0,5,https://caifuhao.eastmoney.com/news/20240329130241937818680
TSLA,特斯拉,2024/3/29 13:01,大咖演播厅,马斯克：人工智能比核武器要危险，它的能力远超人的认知,365,0,4,https://caifuhao.eastmoney.com/news/20240329130112691360450
TSLA,特斯拉,2024/3/29 12:58,养基实力派,纳指高位调整，但AI行情还未充分演绎！,4.8万,104,3,"https://guba.eastmoney.com/news,of019737,1410094453.html"
TSLA,特斯拉,2024/3/29 12:41,股友77C860k596,电池就是电动汽车的终极杀器,1161,0,4.5,"https://guba.eastmoney.com/news,ustsla,1413092904.html"
TSLA,特斯拉,2024/3/29 12:39,大咖演播厅,埃隆·马斯克：谈AI可怕的地方在于........,155,0,4,https://caifuhao.eastmoney.com/news/20240329123924954011300
TSLA,特斯拉,2024/3/29 11:56,慷慨的雷京城1,很喜欢雷军的一句话，为什么做轿车，因为特斯拉model3的用户该升级了。哈哈哈,1253,0,8.5,"https://guba.eastmoney.com/news,ustsla,1413083031.html"
TSLA,特斯拉,2024/3/29 11:30,宏图钵满地江浩,特斯拉感受到了开源的力量,676,2,8.5,"https://guba.eastmoney.com/news,ustsla,1412873975.html"
TSLA,特斯拉,2024/3/29 11:19,标普500ETF,标普500指数年内第22次创收盘新高，苹果新iPad将延后至5月初发布,155,0,6,https://caifuhao.eastmoney.com/news/20240329111956413301380?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfNS5odG1s
TSLA,特斯拉,2024/3/29 11:19,特斯拉资讯,资讯隔夜外盘：道指、标普500创收盘新高 小米集团ADR涨超12%,9.4万,76,5,"https://guba.eastmoney.com/news,ustsla,1412879169.html"
TSLA,特斯拉,2024/3/29 11:12,chanwha168,船舶和大飞机,80,0,5.5,https://caifuhao.eastmoney.com/news/20240403103204229320120?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfNi5odG1s
TSLA,特斯拉,2024/3/29 10:57,华夏能源网,比亚迪2023年业绩发布：日赚8000万，毛利率超特斯拉,408,1,5.5,https://caifuhao.eastmoney.com/news/20240329094450966725760?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfNi5odG1s
TSLA,特斯拉,2024/3/29 10:15,百姓评车,美系车黑云压城城欲摧，谁能担起崛起的希望？,115,0,5,https://caifuhao.eastmoney.com/news/20240329101542769626930?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfNi5odG1s
TSLA,特斯拉,2024/3/29 9:43,特斯拉资讯,资讯美股月线五连涨：道指、标普500指数创收盘新高 小米集团ADR涨超12%,13.5万,113,5,"https://guba.eastmoney.com/news,ustsla,1412835530.html"
TSLA,特斯拉,2024/3/29 9:27,日进成章地伯南,有些人好像有点慌，我觉得没必要，全程可着特斯拉捏，特斯拉也没怕，蔚小理咋地，仓位,522,2,5,https://caifuhao.eastmoney.com/news/20240329003613495421950?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfNi5odG1s
TSLA,特斯拉,2024/3/29 9:14,公子鸽儿,小米汽车，能爆炒一波吗？,990,3,5,https://caifuhao.eastmoney.com/news/20240328225344438725610?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfNi5odG1s
TSLA,特斯拉,2024/3/29 9:13,富贵多谋得段智兴,一季度的交付量啥时候公布,1199,0,4.5,"https://guba.eastmoney.com/news,ustsla,1412900637.html"
TSLA,特斯拉,2024/3/29 9:09,格隆汇,特斯拉年内跌近30%，投行频繁下调预测数字,153,0,2.5,https://caifuhao.eastmoney.com/news/20240329090911307027910?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfNi5odG1s
TSLA,特斯拉,2024/3/29 8:59,永不言败喔,"但凡喜爱特斯拉的消费者是追捧马斯克无法模拟的技术创新---FSD,而不是漂亮的外",833,3,5.5,"https://guba.eastmoney.com/news,ustsla,1412889312.html"
TSLA,特斯拉,2024/3/29 8:58,左侧吴彦祖,支持特斯拉,125,3,9.5,"https://guba.eastmoney.com/news,ustsla,1412859122.html"
TSLA,特斯拉,2024/3/29 8:55,SpaceX猛禽,怪不得陈震拿着小米充值还阴阳小米，原来是特斯拉股价跌了那么多[旺柴][旺柴],1180,0,1.5,"https://guba.eastmoney.com/news,ustsla,1412896107.html"
TSLA,特斯拉,2024/3/29 8:49,英伟达资讯,资讯隔夜外盘：欧美股市收涨 标普500指数创收盘新高 英伟达持续调整,15.6万,343,5.5,"https://guba.eastmoney.com/news,usnvda,1412414618.html"
TSLA,特斯拉,2024/3/29 8:40,大湾区炒家卓卓,金力永磁确定为特斯拉供应商,794,7,5.5,"https://guba.eastmoney.com/news,300748,1412581165.html"
TSLA,特斯拉,2024/3/29 8:23,暴风城的姜子牙,su7价格出来后毛豆3完全废了，毛豆S也要降到30W左右才有市场。特斯拉跌下神坛,995,0,4,"https://guba.eastmoney.com/news,ustsla,1412889902.html"
TSLA,特斯拉,2024/3/29 8:02,股友R71l768967,【独角兽早报】消息称特斯拉正在开发私有5G基础设施；全球生成式AI市场年复合增长率或达85.7%,105,0,5,https://caifuhao.eastmoney.com/news/20240329080243384220490?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfNi5odG1s
TSLA,特斯拉,2024/3/29 7:59,特斯拉资讯,资讯马斯克为特斯拉急寻新卖点,4279,38,4.5,"https://guba.eastmoney.com/news,ustsla,1412583701.html"
TSLA,特斯拉,2024/3/29 7:52,特斯拉资讯,资讯市值蒸发3500亿美元之后 投资者对特斯拉难以乐观,2759,4,1.5,"https://guba.eastmoney.com/news,ustsla,1412864671.html"
TSLA,特斯拉,2024/3/29 7:50,陈大善人,被小米干,31,0,1,"https://guba.eastmoney.com/news,ustsla,1412884765.html"
TSLA,特斯拉,2024/3/29 7:43,奥伦多,跟小米比起来，特斯拉无论是性能还是颜值都远远落后了。看来小米要引领新一轮“发烧”,193,4,6,"https://guba.eastmoney.com/news,ustsla,1412837376.html"
TSLA,特斯拉,2024/3/29 7:34,元气雪碧哇,海外科技小涨！油气大涨！附28号估值！今晚美股休市一天！,557,0,7,https://caifuhao.eastmoney.com/news/20240329073439235926690?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfNi5odG1s
TSLA,特斯拉,2024/3/29 6:32,hyo58,小米要是能卖的好，特斯拉估计也得废,78,0,7.5,"https://guba.eastmoney.com/news,ustsla,1412878834.html"
TSLA,特斯拉,2024/3/29 6:12,格隆汇,标普500指数、道指续创收盘新高，特斯拉本月累跌近13%,125,0,5,https://caifuhao.eastmoney.com/news/20240329061258066021730?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfNi5odG1s
TSLA,特斯拉,2024/3/29 3:50,永不言败喔,技术调整，怕个毛线啊！,608,0,5,"https://guba.eastmoney.com/news,ustsla,1412872725.html"
TSLA,特斯拉,2024/3/29 2:35,罗宾汉归来,model3不降到19.9，在国内应该没市场了，小米颜值性能都碾压它了,200,2,6.5,"https://guba.eastmoney.com/news,ustsla,1412833487.html"
TSLA,特斯拉,2024/3/29 1:36,神秘的力量,特斯拉新产品将面世,556,0,5,"https://guba.eastmoney.com/news,ustsla,1412870135.html"
TSLA,特斯拉,2024/3/29 1:21,股友ObbWiS,如果可以选择，手机必选华为，汽车必选小米,337,3,7.5,"https://guba.eastmoney.com/news,ustsla,1412862305.html"
TSLA,特斯拉,2024/3/29 1:13,敏锐的忻婉静2,发布会看了，一点感想,899,7,5.5,"https://guba.eastmoney.com/news,ustsla,1412839940.html"
TSLA,特斯拉,2024/3/29 0:48,奇莲士文,小米su7直接对标特斯拉,414,1,5,"https://guba.eastmoney.com/news,ustsla,1412865008.html"
TSLA,特斯拉,2024/3/29 0:48,一个一个牛了,小米汽车，有点似苹果手机和小米手机差三百元，你买谁的。流行高压冲，固态全没。靠自,586,0,2.5,"https://guba.eastmoney.com/news,ustsla,1412867947.html"
TSLA,特斯拉,2024/3/29 0:36,格隆汇,市值蒸发3500亿美元之后 投资者对特斯拉难以乐观,100,0,1.5,https://caifuhao.eastmoney.com/news/20240329003607734811550?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfNi5odG1s
TSLA,特斯拉,2024/3/29 0:18,逢低买入,$特斯拉(NASDAQ|TSLA)$,53,0,5.5,"https://guba.eastmoney.com/news,ustsla,1412865380.html"
TSLA,特斯拉,2024/3/29 0:18,beiyixiaohai,QE将至？,1196,9,5,https://caifuhao.eastmoney.com/news/20240328174003936440060?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfNi5odG1s
TSLA,特斯拉,2024/3/29 0:12,大时代888888,特斯拉不妙，小米干趴特斯拉,282,1,5,"https://guba.eastmoney.com/news,ustsla,1412861332.html"
TSLA,特斯拉,2024/3/29 0:11,东方财富证券,小米汽车持续性如何？,1.7万,5,5,https://caifuhao.eastmoney.com/news/20240327174255860429730
TSLA,特斯拉,2024/3/29 0:00,华尔街氓牛,知道为什么了吧？特斯拉的先进性在于他的自动驾驶....,284,6,4.5,"https://guba.eastmoney.com/news,ustsla,1412841470.html"
NIO,蔚来,2024/4/4 23:52,于绍华,预测未来 跌破4元 至3.5元以下  大股东套现,46,0,5.5,"https://guba.eastmoney.com/news,usnio,1414826486.html"
NIO,蔚来,2024/4/4 22:53,日进民丰地韦小宝,开启上涨模式！,45,0,6.5,"https://guba.eastmoney.com/news,usnio,1414823557.html"
NIO,蔚来,2024/4/4 22:52,一只鱼008,蔚来就是一个空中楼阁，马上就要倒了，不务实是蔚来的特色，无责任心是蔚来走到今天的,229,4,2,"https://guba.eastmoney.com/news,usnio,1414772154.html"
NIO,蔚来,2024/4/4 21:43,蔚来资讯,资讯巴克莱将蔚来汽车目标价从5美元下调至4美元,1276,10,5,"https://guba.eastmoney.com/news,usnio,1414723934.html"
NIO,蔚来,2024/4/4 21:38,三维财经,惊呆了！罗永浩又发惊人言论，认为油车要被扔进垃圾堆,378,5,2.5,https://caifuhao.eastmoney.com/news/20240402175310735812490?from=guba&name=6JSa5p2l5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c25pby5odG1s
NIO,蔚来,2024/4/4 21:15,蔚来资讯,公告[Amend] Statement of acquisition of beneficial ownership by individuals,145,1,7,"https://guba.eastmoney.com/news,usnio,1414815064.html"
NIO,蔚来,2024/4/4 19:44,特斯拉资讯,资讯特斯拉失落小米热销 车市迎来新格局 蔚来和小鹏今日领跌,2856,16,6.5,"https://guba.eastmoney.com/news,ustsla,1414575159.html"
NIO,蔚来,2024/4/4 11:39,盖世汽车,极越与蔚来达成充电网络互联互通合作,135,0,5.5,https://caifuhao.eastmoney.com/news/20240404113908518022520?from=guba&name=6JSa5p2l5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c25pby5odG1s
NIO,蔚来,2024/4/4 8:26,持股待涨节节高,蔚来果然没有未来，股价从66.99跌到4了，估计快退市了吧,116,1,1.5,"https://guba.eastmoney.com/news,usnio,1414753017.html"
NIO,蔚来,2024/4/3 23:48,汽车商业评论,蔚来拼命，10亿元补贴燃油车置换,2665,1,5.5,https://caifuhao.eastmoney.com/news/20240401170906655325110
NIO,蔚来,2024/4/3 23:18,蔚来资讯,资讯极越与蔚来充电网络将互联互通,262,1,5,"https://guba.eastmoney.com/news,usnio,1414587550.html"
NIO,蔚来,2024/4/3 23:17,蔚来资讯,资讯蔚来汽车和极越汽车达成充电合作,252,1,5.5,"https://guba.eastmoney.com/news,usnio,1414703020.html"
NIO,蔚来,2024/4/3 23:17,经济观察报,新势力一季度销量“洗牌”：前五名座次变化大 哪咤同比降幅居首,924,0,4.5,https://caifuhao.eastmoney.com/news/20240403231755853098090?from=guba&name=6JSa5p2l5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c25pby5odG1s
NIO,蔚来,2024/4/3 22:04,动态宝,电力Max！又与一家车企达成充电合作,143,0,7,https://caifuhao.eastmoney.com/news/20240403220443356531420?from=guba&name=6JSa5p2l5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c25pby5odG1s
NIO,蔚来,2024/4/3 21:54,家财积玉325,完蛋了，天天见新低，一去不回头！,56,0,1.5,"https://guba.eastmoney.com/news,usnio,1414748847.html"
NIO,蔚来,2024/4/3 20:39,盖世汽车,#蔚来推出最高10亿元油车置换补贴,2.7万,4,5.5,https://caifuhao.eastmoney.com/news/20240401120412164346760
NIO,蔚来,2024/4/3 17:27,格隆汇,蔚来能源与极越达成充电网络的互联互通合作,165,1,5.5,https://caifuhao.eastmoney.com/news/20240403132132991030790?from=guba&name=6JSa5p2l5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c25pby5odG1s
NIO,蔚来,2024/4/3 16:37,宋老师的小裤扎,这个票怎么买，快跌没了,125,1,1.5,"https://guba.eastmoney.com/news,usnio,1414656958.html"
NIO,蔚来,2024/4/3 16:04,盖世汽车,#极越与#蔚来达成充电合作；累计接入超35万根三方直流充电桩,709,0,6,https://caifuhao.eastmoney.com/news/20240403160407444824410
NIO,蔚来,2024/4/3 13:49,伊颖之上良田万顷,2023年12月17日，蔚来CEO李斌开着一辆搭载150kWh电池包的ET7，在,212,0,5,https://caifuhao.eastmoney.com/news/20240404085523227041600?from=guba&name=6JSa5p2l5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c25pby5odG1s
NIO,蔚来,2024/4/3 12:45,格隆汇,极越与蔚来宣布达成充电网络互联互通合作,147,0,5,https://caifuhao.eastmoney.com/news/20240403124522344015690?from=guba&name=6JSa5p2l5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c25pby5odG1s
NIO,蔚来,2024/4/3 12:42,蔚来-SW资讯,资讯一季度问界销量增长6倍 蔚来、哪吒和埃安同比下滑,701,7,5,"https://guba.eastmoney.com/news,hk09866,1414162268.html"
NIO,蔚来,2024/4/3 12:42,VIPSALES,如何看待小米su7发布会蔚来董事长站起来，但是小鹏和理想董事长不起身?,555,5,5,https://caifuhao.eastmoney.com/news/20240402101653995211610?from=guba&name=6JSa5p2l5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c25pby5odG1s
NIO,蔚来,2024/4/3 12:02,DT财评,选择纯电？小米汽车为何要这么做？,269,6,3.5,https://caifuhao.eastmoney.com/news/20240401200620576516040?from=guba&name=6JSa5p2l5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c25pby5odG1s
NIO,蔚来,2024/4/3 11:58,百姓评车,车企打响第二轮价格战，4月是买车好时机？,146,0,5,https://caifuhao.eastmoney.com/news/20240403115838154026940?from=guba&name=6JSa5p2l5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c25pby5odG1s
NIO,蔚来,2024/4/3 11:40,安娜理财,降息前景受到打击，美股周二下挫，道指暴跌近 400 点,1447,1,1.5,https://caifuhao.eastmoney.com/news/20240403071802426925620?from=guba&name=6JSa5p2l5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c25pby5odG1s
NIO,蔚来,2024/4/3 9:34,光子星球,深蹲起跳，蔚来进入新周期,591,6,6,https://caifuhao.eastmoney.com/news/20240402211823839822110?from=guba&name=6JSa5p2l5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c25pby5odG1s
NIO,蔚来,2024/4/3 8:53,冷渡桥,小米升，万物落。本来还想着买低于五块买你的，现在是没法买了,234,7,3.5,"https://guba.eastmoney.com/news,usnio,1414321020.html"
NIO,蔚来,2024/4/3 8:50,皇弟老仙,蔚来：国内销量很差，请公布下国外销售数据。,203,4,1,"https://guba.eastmoney.com/news,usnio,1414109113.html"
NIO,蔚来,2024/4/3 1:57,皇弟老仙,小米把一年以上的产能全部卖出去了。,215,4,5.5,"https://guba.eastmoney.com/news,usnio,1414318553.html"
NIO,蔚来,2024/4/3 1:47,宏赢科技,蔚来多个手机外观专利获授权,146,1,6.5,https://caifuhao.eastmoney.com/news/20240402182528529141980?from=guba&name=6JSa5p2l5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c25pby5odG1s
NIO,蔚来,2024/4/3 1:47,格隆汇,蔚来多个手机外观专利获授权,148,1,6.5,https://caifuhao.eastmoney.com/news/20240402192711459430000?from=guba&name=6JSa5p2l5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c25pby5odG1s
NIO,蔚来,2024/4/2 23:39,lfloveyou,2024最惨的难人,101,0,6.5,"https://guba.eastmoney.com/news,usnio,1414347362.html"
NIO,蔚来,2024/4/2 23:38,股市小灵通168,怎么天天跌？这谁受得了，马上成仙股了[哭],117,0,5,"https://guba.eastmoney.com/news,usnio,1414347287.html"
NIO,蔚来,2024/4/2 23:36,纪律为王纪律模范,蔚来宣布展车降价优惠后，1小时新增订单2000俩。说明了什么？下半年20万左右的,698,31,5,"https://guba.eastmoney.com/news,usnio,1394080861.html"
NIO,蔚来,2024/4/2 23:06,股友357326rl62,难不成被小米吓着了？,116,0,2,"https://guba.eastmoney.com/news,usnio,1414342220.html"
NIO,蔚来,2024/4/2 23:02,特K普,开未来的人不在乎电费,96,0,1.5,"https://guba.eastmoney.com/news,usnio,1414341477.html"
NIO,蔚来,2024/4/2 22:40,蔚来资讯,资讯蔚来资本出资成立企管合伙企业,551,2,6,"https://guba.eastmoney.com/news,usnio,1414050194.html"
NIO,蔚来,2024/4/2 22:39,牛气冲天9999999,这不是要没吗？,89,1,3,"https://guba.eastmoney.com/news,usnio,1414321065.html"
NIO,蔚来,2024/4/2 22:22,电车参考,蔚来多个手机外观专利获授权。天眼查知识产权信息显示，近日，蔚来移动科技有限公司申,399,1,5.5,https://caifuhao.eastmoney.com/news/20240402214659456920320?from=guba&name=6JSa5p2l5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c25pby5odG1s
NIO,蔚来,2024/4/2 22:11,拉直线一定要卖,对标法拉第,48,1,5.5,"https://guba.eastmoney.com/news,usnio,1413917410.html"
NIO,蔚来,2024/4/2 21:08,科记汇,蔚来汽车不降价式优惠：销量、盈利与毛利率都承压，被多家投行下调目标价,387,2,3,https://caifuhao.eastmoney.com/news/20240402201012016122320?from=guba&name=6JSa5p2l5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c25pby5odG1s
NIO,蔚来,2024/4/2 17:36,蔚来资讯,资讯3月蔚来交付新车1.19万辆,947,12,5,"https://guba.eastmoney.com/news,usnio,1413821761.html"
NIO,蔚来,2024/4/2 17:27,港湾商业观察,蔚来汽车不降价式优惠：销量、盈利都承压，被多家投行下调目标价,337,2,1.5,https://caifuhao.eastmoney.com/news/20240402103435130222930?from=guba&name=6JSa5p2l5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c25pby5odG1s
NIO,蔚来,2024/4/2 17:15,蔚来资讯,资讯推出最高10亿元油车置换补贴 蔚来半个月内再次出招促销,529,6,6,"https://guba.eastmoney.com/news,usnio,1413798699.html"
NIO,蔚来,2024/4/2 13:45,蔚来-SW资讯,资讯大分化！“新势力”交卷 看点是它,696,0,6,"https://guba.eastmoney.com/news,hk09866,1414157491.html"
NIO,蔚来,2024/4/2 12:25,特斯拉资讯,资讯特斯拉逆势涨价难改“价格战”走势：蔚来推10亿元置换补贴、问界新M7直降2万元,3674,5,5,"https://guba.eastmoney.com/news,ustsla,1413655753.html"
NIO,蔚来,2024/4/2 12:20,皇弟老仙,车企销量大比拼。,84,0,5,"https://guba.eastmoney.com/news,usnio,1414109746.html"
NIO,蔚来,2024/4/2 12:15,蔚来资讯,资讯蔚来推出最高10亿元油车置换补贴 响应以旧换新号召,357,8,5.5,"https://guba.eastmoney.com/news,usnio,1413819714.html"
NIO,蔚来,2024/4/2 12:03,大咖演播厅,蔚来卖一辆亏10万 李斌：你不可能期待一个小孩子就得养家,1028,3,1.5,https://caifuhao.eastmoney.com/news/20240329130320166286260
NIO,蔚来,2024/4/2 11:48,鳌头财经,高管下场越来越卷，造车的尽头是直播？,861,0,2.5,https://caifuhao.eastmoney.com/news/20240402114838475096840?from=guba&name=6JSa5p2l5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c25pby5odG1s
NIO,蔚来,2024/4/2 11:46,百度资讯,资讯热门中概股周一多数上涨 新能源汽车中概股齐涨,837,1,6,"https://guba.eastmoney.com/news,usbidu,1413910474.html"
NIO,蔚来,2024/4/2 10:44,谷歌-A资讯,资讯隔夜外盘：美股三大指数涨跌不一 热门中概股普涨,7.7万,50,5,"https://guba.eastmoney.com/news,usgoogl,1413912979.html"
NIO,蔚来,2024/4/2 7:04,理想汽车资讯,资讯马太效应加剧！新能源车企一季度成绩单出炉,2430,2,5,"https://guba.eastmoney.com/news,usli,1413851409.html"
