Stock Code,Company,Update time,Author,Texts,Likes,Comments,情绪得分,URL
300750,宁德时代,2024/4/6 10:31, 基市大聪明,为什么我说固态电池想象空间大，其实从这个产品本身的特性就能看出来，一方面是密度高。固态电池拥有着远超当前三元锂以及磷酸铁锂电池的密度，从目前数据来看，体积能量密度比液态锂电池提升70%以上。这也意味着同样体积的固态电池能够为车提供更多的续航。从现有的美国那边的测试车辆情况来看，固态电池装车后续航能超过2000，这意味着什么？一个百公里油耗6L，油箱容量60L的车，续航也才1000KM而已。而固态电池的装车意味着电车的续航焦虑将被彻底解决，同时固态充电速度也更快，15分钟冲80%轻轻松松，大家也不用担心电池容量大了以后充电时间会变得非常漫长。其次固态电池没有了电解液，这意味着固态电池在寒冷环境下能够获得更好的续航表现。现在电车一到冬天打五折的情况也不会再次出现。最最重要的是，不受环境影响将会使电车在北方的销量突飞猛进，毕竟之前北方冬天的寒冷气候会使新能源车直接成为一个好看的摆设。而固态电池的出现将会使得这些都不再是问题，销量自然也会上去。总而言之，固态电池有效解决了车辆里程焦虑以及寒冷表现这两个最大的问题，很有可能是电车销量再跨上一台阶的契机。不过我觉得还是有个很现实的问题摆在眼前，固态电池的成本会是多少？大部分普通人能否承受的起？这可能还是眼下最值得考虑的问题。 ,8,0,6,https://xueqiu.com/k?q=宁德时代
300750,宁德时代,2024/4/6 10:28, 晨曦投资之路,在耶伦访华的前夕，外资流出23亿左右，创业板跌一个点以上，就拿权重宁德时代来说，昨天外资净买入7个亿，也就是外资对于现在这个价位的宁德时代是看好的，然后大跌2.5个点之后拉升在我看来就是外资持续买入上升的。那请问今天大跌是哪些资金造成的了？其实近一年，大盘大跌的时候，很多人就开始吐槽基金砸盘。如果说去年的时候你这么说我认同，现在明显基金已经失去了定价权，而且大多数资金动弹不得，怎么可能是他们砸盘了？好好想想吧，某队这个位置不可能砸盘，基金本身也没有砸盘的动力和能力，外资才流出20来亿，那只有这几个资金，一个是游资，一个是劵商，还有一个是量化，,1,5,4,https://xueqiu.com/k?q=宁德时代
300750,宁德时代,2024/4/6 10:28, 许一世繁华,固态电池半固态电池逻辑还会发酵，认知差在部分人认为宁德都没搞出来，不相信清陶能搞出来。其实国内几家固态路线都可以，但是成本都太高了没办法商用，只有清陶解决了成本的问题。下次发酵可能是智己L6的发布，固态电池成本超预期的话将是一次颠覆性的革命这里面机会就很大了。除了锆机电解质，正负极市场份额都将改变。三祥新材和东方锆业就不说了。这里预期差大的有正极材料当升科技，从当前信息看当升是唯一解决固固界面导电正极材料，当升从开始一直陪跑清陶。正极材料的用量比三祥新材的锆用量大的多得多。还有固态电池的封装材料改为铝塑膜这里预期差大的是明冠新材。铝塑膜技术壁垒不高，但是谁给清陶供货谁受益，目前明冠新材唯一供货，后面还有紫江企业。,22,6,5,https://xueqiu.com/k?q=宁德时代
300750,宁德时代,2024/4/6 10:21, Fuffet,光影猎装，尽显巡猎风采；极致操控，不掩优雅与锋芒；与B级先锋猎装SUV宋L一起出发，随心驰骋，开启您的先锋之旅!即刻解锁，悦享先锋驾驶魅力!,0,0,9.5,https://xueqiu.com/k?q=宁德时代
300750,宁德时代,2024/4/6 10:21, Fuffet,太难了。在A股想赚钱太难了…… o小怂包的微博视频,0,0,3,https://xueqiu.com/k?q=宁德时代
300750,宁德时代,2024/4/6 10:20, 调研纪要库,会议要点1. 探讨半固态电池技术进展近期国内外半固态电池技术出现积极变化，如国内蔚来及其他厂商的创新与美国QS的进展。需要对多家厂商使用的半固态电池技术路线及材料体系进行详细的横向对比和分析。2. 解析固态电池技术现状及趋势固态电池关键技术与成本分析：当前固态电池关键技术研发注重电解质材料（如卤化物和乳化物电解质）。研究显示，材料体系上进展显著，但制造工艺上的难度较大，成本控制是未来发展的核心点。国内外公司动态对比：国内两家头部企业青岛和蔚蓝在不同的固态电解质材料上有所研发，区别在于电解质的类型和工艺难度。在固态电池技术路线上，成本及量产上的挑战成为关键因素。市场潜力与不确定性：固态电池被视为未来发展趋势，但当前存在不少挑战和不确定性，包括高成本、材料可及性和量产能力等，需要进一步研发和成本降低策略。3. 固态电池成本及供应链分析固态电池在当前阶段仍面临较高的成本挑战，特别是使用量较少的特殊材料，但未来随着材料规范化及其他厂商参与，预计成本将逐渐下降。硅基材料600规格产品当前成本大约为60-80万元/吨，由于在生产过程中石墨仍占有一定比例，提供了成本下降潜力。当前固态电池供应商信息和具体客户接近度尚不明确，但运营费用等数据可能比传统材料高出约20-30%。4. 成本与性能权衡材料开发与成本：当前开发中的材料密度在4.3左右，有较高的能量密度但循环性能不佳。为了降本，部分材料采用不理(更多纪要搜股民纪要）想的措施，影响性能。对于高性能和稳定性的材料，成本相对较高。产能与供应：部分企业正在开发能量密度较高的高镍组装材料，但产量较低，通常在百公斤级别。目前市场上不太可能出现大的变化。固态电解质材料：青岛等企业的固态电解质材料体系为自研，无外部供应商。当前自产的材料量较少，主要靠小批量生产来满足需求。市面上销售此类材料的厂家很少，采用自研的比较少，合作较少。5. 固态电池材料与供应链探讨电池供应商选择：目前除了南部地区CDP产品外，对高效电池组件的供应商选择有限，未来可能需考虑供应能力较大的合作伙伴。材料使用情况：蜂蜜等材料供应能力较大，可能成为电池生产的重要供应商。生产设备开发：公司目前电池生产设备主要为自研自制，长期可能考虑与其他厂家合作开发。Q&AQ：最近国内外有关半固态电池的进展如何？能否对比蔚蓝装、金桃装和美国QS使用的半固态电池技术路线和材料体系？A：最近，半固态电池领域确实有了一些积极的进展。具体来说，从去年12月开始，蔚蓝汽车、金桃公司，以及美国的QuantumScape（QS）均在半固态电池方面取得了突破。这几家公司使用的技术路线和材料体系各有特点。蔚蓝汽车和金桃公司主要在中国进行研发和应用，而QuantumScape则是美国在半固态电池领域的代表。每家公司的技术和材料选择都有其独到之处，对未来电动汽车的续航能力提升和安全性能有着重要意义。Q：国内两家固态电池制造商在业务经营和技术路线方面有什么差异？A：国内两家主要的固态电池制造商在技术路线方面各有侧重。一方面，在软包电池和方形电池的生产上，两者采用的分离器系统不同，可能导致能量密度和体系的使用上存在差异。目前，能量密度可能在原来的基础上稍有降低，但还是可以进行能量密度的共用。另一方面，如果考虑到电池的续航里程，比如能跑1000公里，那么电芯的能量力度或许可以在一定程度上进行提升。然而，达到更高能量密度的400Wh/kg目前技术上还不成熟，特别是在硫化物电解质的使用和研究上。两家公司在使用的材料体系上还可能坚持已成熟的材料体系，并同时研发新材料。在电池内部结构上，可能仍采用传统的液态电池组件的比例非常小，不超过5%。Q：当前固态电池的材料成本和技术难度情况如何？A：对于固态电池来说，原材料成本和技术难度是核心关注点。一般来说，硫化物电源虽是未来趋势，但目前仍存在不确定性和成本问题。硫化物电解质的成本特别高，且硫化物动力电池的研发和量产至今尚未成熟。一些企业可能因成本和技术难度而导致研发进度不一，从而影响实现商业化的速度。未来的发展可能更多地依赖于控制成本和提高产品的良率，而这两者之间可能存在一定的矛盾。比如，在提高能量密度的同时，保证安全性可能需要加入新的材料成分，这会引起电池组件内部的成本结构变化。Q：在固态电池的研发和技术上，未来的发展方向和面临的挑战是什么？A：固态电池的未来发展方向可能会聚焦在提高能量密度并且确保安全性。面临的挑战包括材料成本的控制、生产工艺的复杂性以及技术的成熟度。由于国内外在固态电池领域的研发进展和重点存在差异，国内企业在追赶国际先进水平的过程中，可能需要针对特定的技术路线进行优化和调整。同时，企业需要在提升产能、降低成本和确保产品质量之间找到平衡点，以适应市场的需求和竞争的压力。也有可能是在保持原有材料体系的基础上，针对特殊应用场景进行定制化的研发和改进。 Q：固态电池成本问题如何？目前阶段的挑战和未来成本下降的可能性是怎样的？A：目前阶段，固态电池在成本上面临两个主要挑战。一方面，材料成本相对较高，尤其是负极材料，使用了较多的碳管或硅基材料，这些高成本材料使得固态电池相较传统电池在成本上没有优势。加之，当前阶段的生产规模不足以实现规模化降低成本。不过，随着技术进步和生产规模的扩大，预计将来固态电池的成本将会下降。以硅碳为例，在现阶段人工合成材料的成本是60-80万元/吨，而这个价格还有望进一步降低。有些材料，如青岛的电材料，未来通过规模化生产也将实现成本下降。Q：目前公司在固态电池方面使用材料的成本和比例有哪些特点？A：目前公司在固态电池方面使用的材料，其成本有较大波动。例如，金纺公司使用的600克容量的硅碳材料，成本约为80多万元一吨。在车载电池中，硅碳的比例较大，如果是补贴后的产品，比例可能在25%左右。不过，通过优化设计，这个比例未来有可能降至18%左右。例如，柔性包装电池可以通过降低能量密度的要求，来减少使用量，从而降低成本。而且，随着新材料的不断研究和应用，材料成本和性能都有望获得改善。Q：固态电池领域的材料成本和性能表现如何？A：当前，固态电池的开发主要关注在能通过提高能量密度来降低循环性能的损失，以及如何降低成本上。例如，一些研发团队正通过使用4.3伏的高电压材料来提升能量密度，预计能达到300左右的容量，但这样做往往会牺牲电池的循环稳定性。成本方面，高性能的固态电池材料价格昂贵，市场上较为先进的材料售价可能达到40万人民币每吨，而常规材料也在十几到十五六万人民币每吨。大规模生产方面，当前市场主要是小批量生产，尚未实现大规模商业化。Q：关于固态电解质材料的研发和供应情况如何？A：固态电解质的材料目前主要依靠自研，没有依赖外部供应商。这些材料主要由研发机构自己开发，而且在制造过程中也主要采用内部生产而非外购。尽管市场上有少数提供这种材料的公司，如金龙禹，但许多研发团队并没有与之合作，更倾向于自主研发或使用竞争对手的产品。这表明，尽管固态电池材料市场正逐渐成熟，但研发和生产依然高度集中，依赖于自主创新能力。Q：固态电池在市场上的应用情况如何？对材料和设备制造商都有哪些要求？A：固态电池市场上的应用逐步增多，不仅应用于电动车，还有消费电子、无人机、飞行器等领域。这对材料和设备的要求较高，核心是开发对应材料规范与系统的技术，核心技术包括材料的粘接质量和从膜上转移至电极的过程、避免突破层的断裂等。半固态电池面对的性能要求和性价比上的瓶颈主要是续航能力和快充能力，其关键在于电池材料和长续航技术的进步。Q：当前国内固态电池的生产水平如何？有无哪些较为突出的供应商？A：国内固态电池的生产逐步进步，存在技术短板但也有突出的供应商。例如，136F等产品在能量、续航和快充方面有不错的表现，已被电动车厂家应用。国内的PA供应商具有前期的市场优势，但如何提升产品性能仍是关键。Q：固态电池的核心技术难点是什么？A：固态电池的核心技术难点在于材料规范与系统的开发，特别是材料的粘接质量以及从膜上转移至电极的过程。此外，避免电极层的断裂也是重要的技术挑战，这对材料和粘接工艺都提出了高要求。 Q：在固态电池制造过程中，热压设备是否是关键？A：热压设备虽然参与到固态电池的制造过程中，但它并不是核心设备。核心的技术在于材料规范与粘接工艺。热压设备仅仅是用于传热和施加压力的辅助设备，不是最为关键的部分。Q：国内固态电池的供应商和市场趋势怎样？A：国内固态电池供应商正在提升技术，争取市场的先机，如136F等供应商的产品已经在电动车市场中找到位置。市场趋势显示，固态电池将不仅仅应用于电动车领域，未来在消费电子等其他领域的应用也将增多。供应商需关注产品的性能提升和成本下降，以满足不同场景的需求。,4,3,5.5,https://xueqiu.com/k?q=宁德时代
300750,宁德时代,2024/4/6 10:15, 大局着眼细节落手,具有世界影响力的新海南。今天的海南，大开发前夜，恰如当初一片芦苇地的浦东。,0,0,6.5,https://xueqiu.com/k?q=宁德时代
300750,宁德时代,2024/4/6 10:12, Fuffet,行政级奢享后排，百万级舒享底盘超大空间，满载全家幸福感豪华进化，年轻家庭首选 腾势汽车的微博视频,1,0,8.5,https://xueqiu.com/k?q=宁德时代
300750,宁德时代,2024/4/6 10:06, 半导体渣活该卡脖子,去死吧宁德时代,5,2,5.5,https://xueqiu.com/k?q=宁德时代
300750,宁德时代,2024/4/6 10:02, Fuffet,腾势N7仅上市不到半年，就迎来了小改款，全新腾势N7都改了些啥，我给你说说:?最重要的是前脸全新腾势N7把前脸重新设计了一下，新款确实要好看一些，并且这次还增加了西子蓝的颜色。?云辇车身控制系统全新腾势N7的云辇车身控制系统由之前的单腔空簧升级为双腔空簧，同时升级全铝合金副车架。是100万以内唯一搭载CTB电池车身一体化技术+智能双腔空气悬架+铝合金副车架的车型。?增加了一个新车型新腾势N7增加了550Pro的400V车型版本，售价也来到了23.98万，这就为一些消费者降低了购买门槛。?智驾大升级以前都说比亚迪不搞智能化，那是以前，现在比亚迪开始发力智能化了。智能座舱，全场景语音，可见即可说，开车时语音就可以操作一切。智能驾驶方面，腾势N7有两个激光雷达，高速快速路领航辅助，今年会全国推开来，这个很有用，我现在基本一上高架就不自己开车了。而且当下智驾的时髦技术，比如Transformer+ BEV技术，以及SR环境渲染，在新腾势N7上都能体验到。?三电全域800V，脉冲加热技术冬天充电的保障。这些都是比亚迪的拿手好戏，就不多说了。新腾势N7才几个月，就升级如此之大，而且价格更优惠，全新腾势N7豪华再进化。,7,0,7,https://xueqiu.com/k?q=宁德时代
300750,宁德时代,2024/4/6 10:02, Fuffet,1、随着新能源汽车市场的持续火爆，国内多家新能源车企在刚刚过去的3月交出了自己的成绩单。比亚迪凭借302459辆稳稳占据了国内新能源销量榜单的首位，也斩获中国汽车市场销量冠军。比亚迪成为全球首家达成第700万辆新能源汽车下线的品牌，领先特斯拉超百万辆，稳居全球新能源汽车市场销量冠军。紧随其后的是广汽埃安和问界。从比亚迪交付车型来看，热销车型涵盖了多个细分市场，荣耀版车型推出后推动效果比较明显，通过荣耀版巩固基本盘，向上突破“舒适圈”，在高端化和智能化市场深化布局。另外3月小米带来的恐怖热度，破圈效果超出问界M7 ，吸引了一大波不关心新能源汽车的人群，继续给燃油车沉重一击。2、多品牌矩阵赋能市场增速，推动比亚迪高质量发展(1)仰望汽车首款车型仰望U8  3月销售1090辆，稳居百万级新能源SUV销冠。仰望U8交付5000辆仅用时132天，创中国百万级SUV车型销量最速达成纪录。(2)方程豹汽车3月销售3550辆，豹5自上市以来累销已达16775辆，连续四个月霸榜中国新能源硬派SUV销量冠军，成为新越野标准定义者。(3)腾势汽车3月销售10279辆，腾势D9 斩获MPV全市场销量冠军，用实力改写豪华MPV市场格局。全新腾势N7也于4月1日正式上市，领跑智能化的下半场！(4)比亚迪汽车 王朝丨海洋“荣耀版”车型发力，规模化效应和全产业链优势凸显。汉唐3月销量超3.4万，上市两年就打掉凯美瑞、帕萨特固守20年的江山。宋家族3月畅销超7.8万辆，环比暴增122.5%！海豚3月销售21048辆，持续领跑中国A0级市场。3、比亚迪细分市场表现亮眼，在3月乘用车销量排行榜前10中，比亚迪独占据7席。4、比亚迪3月出口38434辆，环比增长65%，全球化进程进一步加速。,0,0,6.5,https://xueqiu.com/k?q=宁德时代
300750,宁德时代,2024/4/6 10:01, 炒股见人性_慢慢来,依然是200压力。其实没理由卖。无奈手痒。被舞娘勾心。,0,2,2,https://xueqiu.com/k?q=宁德时代
300750,宁德时代,2024/4/6 10:00, 指数增强小霸王,香港万得通讯社报道，近期，A股锂电产业链迎来普涨行情。锂电主要下游应用在新能源车上，而新能源车电池成本占比高达40%。值得注意的是，当前行业同时迎来了新技术和政策支持的催化。锂电产业链普涨，行业景气度正在改善近期，A股锂电产业链迎来普涨行情。4月2日，锂电概念指数中，锂电负极、锂电电解液、锂电正极、动力电池、锂电池、磷酸铁锂电池分别上涨5.0%、4.8%、4.2%、3.47%、3.18%、2.66%。值得一提的，最近四个交易日相关指数都录得不错的涨幅。锂电主要下游应用在新能源车上，而新能源车主要成本包括电池、电机、电控系统、电驱动零部件和整车其他零部件，其中电池成本占比高达40%。当前多家车企相继推出重磅新车。小米SU7在3月28日正式上市，上市24小时内收获大定8.89万台；2024款阿维塔12在3月29日发布。4月还将迎来北京车展，华为与北汽合作的享界S9等新车型将在本次车展发布。对此，兴业证券表示近期多款重磅新车发布有望催化新能源车销量快速提升，当前锂电板块对全年盈利能力的悲观预期充分，考虑到下游需求修复，建议关注板块机遇。另外，3月份以来车市新一轮降价促销叠加以旧换新等政策鼓励，东莞证券预计3月份新能源汽车销量环比显著回升。乘联会预估3月新能源乘用车零售75万辆左右，同比增长37.1%，环比增长93.2%，渗透率预计可达45.5%。下游需求回暖带动产业链排产环比显著增长。预期4月份产业链排产仍继续保持增长，行业景气度正在改善。一季度产业链盈利将构筑全年低点，在下游需求回暖带动下，二季度有望边际修复。4月行业排产数据来看，根据高工锂电，4月锂电整体排产环比微增10%左右。光大证券认为，短期内，车企终端价格战正在度过消费者观望阶段，转向促进销量增长，行业库存正回归正常，龙头车企盈利有望触底反弹，进而带动锂电产业链。固态电池迎来新机遇，航空锂电池潜力巨大值得注意的是，当前行业同时迎来了新技术和政策支持的催化。消息面上，据上汽集团发布的消息，智己L6 定档4月8日发布，智己L6率先搭载行业首个量产上车的“超快充固态电池 1.0”，突破1000公里超长续航。华西证券研报显示，近期多家企业的固态电池在性能提升、量产进度等方面不断推进，有望加速（半）固态电池的产业化进程。据GGI预计，2024年固态电池（半）有望实现大规模装车，全年装机量有望超过5GWh。此外，固态电解质能兼容更高比容量的正负极材料，如超高镍正极、富锂锰基正极、硅基负极和锂金属负极等。新技术的持续开发将带来相关材料环节的突破和变化，率先布局固态电池及相关产业链的厂商有望受益于产业化进程加快。东莞证券表示首款搭载超快充固态电池车型智己L6即将发布，固态电池热度上升。建议关注受益产业链利润重构、盈利确定性较高的电池环节，拥有优质产能的材料环节头部企业，固态电池等电池新技术带动需求增量环节。政策支持方面，3月27日，工业和信息化部、科学技术部、财政部、中国民用航空局四部门发布《通用航空装备创新应用实施方案（2024-2030 年）》，明确指出“推动 400Wh/kg 级航空锂电池产品投入量产，实现500Wh/kg 级航空锂电池产品应用验证”。平安证券指出，电池性能是制约 eVTOL发展的关键瓶颈。动力电池存在能量密度短板，eVTOL 垂直起飞所需要的动力是地面行驶的10-15倍，这对电池的能量密度提出了极高要求。银河证券认为，市场推动与政策支持共振，eVTOL 有望带动电池市场积极增长。据 Morgan Stanley 预计，全球eVTOL行业市场规模在2025年将达到350亿美元，2040年有望超过万亿美元，如果按照此前10%的比例，2040年由 eVTOL带动的动力电池市场规模有望达到约0.72万亿元人民币。在万亿级市场的刺激下，动力电池企业也摩拳擦掌，纷纷对这一领域积极布局。目前，国内以宁德时代、孚能科技、国轩高科为代表的企业均在电动航空电池领域进行深度布局。来源：Wind@雪球基金 @今日话题 ,0,0,6.5,https://xueqiu.com/k?q=宁德时代
300750,宁德时代,2024/4/6 9:57, 晨曦投资之路,新能源光伏回来了，宁德时代会很快翻红，当升科技是排头兵，这段时间我是一直看着有一股资金在打压新能源光伏，特别是宁德时代，不过他们太小看外资的魄力了，在持续打压17个工作日也就是差不多一个月的情况下，终于压不住这几个板块了。大家自己想想是哪些资金在打压,1,0,5,https://xueqiu.com/k?q=宁德时代
300750,宁德时代,2024/4/6 9:56, 易方达指数通,4月3日消息，今日公布的3月财新中国通用服务业经营活动指数（服务业PMI）录得52.7，较2月上升0.2个百分点，显示服务业景气度在加快恢复。2023年初以来，财新中国服务业PMI连续15个月位于扩张区间，服务业经济活动持续扩张。（财联社）一键配置各行业龙头，龙头属性突出，在当前估值低位下，投资性价比突出，一键分享中国经济快速发展成果。,5,0,6.5,https://xueqiu.com/k?q=宁德时代
300750,宁德时代,2024/4/6 9:54, 财仙,就这么震荡了一下赚2%，哎,0,0,1,https://xueqiu.com/k?q=宁德时代
300750,宁德时代,2024/4/6 9:53, 半导体渣活该卡脖子,套套套 跌跌跌,0,0,5,https://xueqiu.com/k?q=宁德时代
300750,宁德时代,2024/4/6 9:50, 指数增强小霸王,在证监会年内多次提及要推动上市公司分红意愿以及分红指标被纳入减持新规的背景下，2023年报分红预案格外受关注。Wind数据显示，截至4月1日，沪深两市已发布924份分红预案，其中923家公司决定分红的总额达1.2万亿元。整体来看，银行、石油石化、保险、煤炭等领域的央国企、大市值龙头具备稳健的盈利能力，分红意愿普遍较高，现金分红比例（即现金分红占合并报表中归属于本行普通股股东的净利润的比例，下同）普遍超过30%，部分公司的现金分红比例超过70%。中国神华、招商银行、中国移动等千亿龙头的现金分红总额都超过百亿。就连常被市场诟病融资过度的宁德时代（300750.SZ）也给出了上市以来最阔气的分红方案，拟分红超过200亿元。现金分红以外，截至目前，有87家上市公司公布了2023年转股或送股预案，其中86家以现金分红搭配转股或送股。22家龙头拟现金分红超百亿现金分红是一种对于股东的直接性的回报，是上市公司最常用的分红手段。A股的千亿大市值龙头一直是现金分红的领头羊，数据显示，已公布的22家拟分红总额超过百亿的均是银行、石油石化、运营商、非银金融等行业中的佼佼者。“中农工建”四大行的分红金额暂居前四名，分红比例均达30%，各家分红总额均较2022年提升10亿元左右。工商银行（601398.SH）拟每10股派发3.064元（含税），分红总额1092.03亿元，暂居两市第一；建设银行（601939.SH）的分红金额也达到1000亿元。农业银行（601288.SH）与中国银行（601988.SH）分别拟分红808.11亿元、695.93亿元。中国移动（600941.SH）、招商银行（600036.SH）、中国神华（601088.SH）3家公司的现金分红总额都超过400亿元。中国移动的派息率颇为亮眼，达71%，总额达513.38亿港元，公司计划从2024年起，三年内以现金方式分配的利润逐步提升至当年股东应占利润的75%以上。“煤炭之王”中国神华年内股价表现亮眼，但公司2023年拟分红总额449.02亿元，较2022年的506.65亿元下降约57亿元，不过股利支付率仍由2022年的72.77%，提升至75.22%。中国神华的分红总额下降，或与公司2023年净利润同比下滑14.29%有关，去年国内煤炭价格与销量双双下滑，使得煤炭股的盈利能力逊色于2021年和2022年。招商银行2023年营业收入同比下滑1.64%，2009年以来首次出现营收下滑的局面，尽管如此，公司仍计划现金分红497.34亿元，较上年同期的438.32亿元，同比增长13.47%，现金分红比例为35.01%。在上市的第六年，宁德时代终于给出了阔气的分红计划。由于该公司此前在手握大量现金的情况下不愿多分红且高位进行定增融资，因而本次逾百亿的分红备受市场关注。宁德时代拟向全体股东每10股派发年度现金分红和特别现金分红50.28元（含税），合计派发现金分红220.6亿元，分红比例达到50%。翻看“宁王”上市以来的分红金额，2018年至2020年分别为3.11亿元、4.85亿元、5.59亿元，彼时公司的净利润规模尚小。2021年，宁德时代未进行分红，2022年公司实现归母净利润307.29亿元，当年合计现金分红77.4亿元。除上述公司以外，邮储银行（601658.SH）、中国平安（600028.SH）、兴业银行（601166.SH）、美的集团（000333.SZ）、中国人寿（601628.SH）、工业富联（601138.SH）、兖矿能源（600188.SH）等大市值龙头的分红总额也超过100亿元，这些公司的现金分红比例普遍超过30%。多只细分龙头股首次大幅提高分红水平细分领域业绩出众的公司，因其每股现金分红金额较高，深受投资者喜爱。有25家公司的每股现金分红超过2元，按每股分红金额排序，石英股份（603688.SH）、石头科技（688139.SH）、长春高新（000661.SZ）、比亚迪（002594.SZ）、宁德时代排名前五，美的集团和心脉医疗（688016.SH）的每股现金分红也达到3元。部分景气度较高的行业中，相关龙头公司在交出亮眼业绩的同时，也提升了分红力度。石英股份2023年业绩创下历史新高，实现营业收入71.84亿元，同比增长258.46%，实现归母净利润50.39亿元，同比增长378.92%，公司拟每股分红5.7元，每股转增0.5股，分红总额20.57亿元，加上年中分红4.69亿元，全年现金分红超过25亿元，分红比例约50%。记者梳理发现，在证监会持续强化引导上市公司提升分红意识的背景下，不少细分领域业绩增长稳定的公司终于在2023年拿出了诚意满满的分红预案，大幅度提升了2023年的分红金额和现金分红比例，拟分红金额甚至超过了过去数年累计分红总额。石头科技和长春高新正是这类公司，2023年每股派现都超过4元，均为历史之最。石头科技2020年上市科创板以来，股利支付率从未超过11%，本次公司拟每股分红4.68元，合计达6.15亿元，加上年中分红1.21亿元，全年分红总额达7.3亿元。长春高新股价在过去四年不断下行，累计下跌72.56%，上市28年以来，尽管公司营业收入从不到5亿元增长至145亿元，归母净利润从不到1000万元提升至45亿元规模，但从2013年开始现金分红以来，10年内，公司只有2022年和2019年的每股分红达到1元。青岛啤酒也出现同样的情况，公司2023年的年末分红及特殊分红总额超过34亿元，股利支付率首次达到60%以上，而2020年~2022年青岛啤酒的累计现金分红约为32.9亿元。截至2023年末，长春高新的未分配利润高达171.43亿元，已连续三年维持在百亿规模以上。曾有投资者提问：“公司手握如此多现金，为何不做并购扩张第二增长，又是否会延续大手笔分红？”2023年，长春高新将每股分红金额提升至4.5元，分红总额为18.09亿元，几乎相当于过去9年的现金分红总额，股利支付率也提升至近40%。长春高新还制定了2023年至2025年的股东回报规划，计划在满足现金分红的条件下，公司每年以现金方式分配的利润不低于当年实现的可分配利润的40%。记者还注意到，有上市公司在连续几年盈利却未分红的情况下，2023年实施了首次分红。九号公司（689009.SH）2023年拟派发现金红利2亿元，占公司2023年度合并报表归母净利润的比例33.45%。2020年至2022年，九号公司实现归母净利润分别为7347.31万元、4.11亿元、4.48亿元，但未进行现金分红，可能的原因是九号公司上市前连续多年亏损导致未分配利润为负，截至2023年12月31日，公司未分配利润为-20.18亿元。2023年年报仍在火热披露中，已披露年报的公司尚不足总数三成，在分红指标纳入减持新规后，全A股的分红变化情况将成为本次年报最大看点之一，第一财经将保持跟踪报道。来源：第一财经@雪球基金 @今日话题 ,0,0,5.5,https://xueqiu.com/k?q=宁德时代
300750,宁德时代,2024/4/6 9:50, 薇娅viyaaa,长江电新锂电：趋势的力量！从负极涨价预期再谈为何持续强call板块,1,0,5.5,https://xueqiu.com/k?q=宁德时代
300750,宁德时代,2024/4/6 9:48, 追龙纪要,锂电：趋势的力量！从负极涨价预期再谈为何持续强call板块＃如何看负极涨价预期？1）供需：新玩家涌入导致总量过剩，但产品差异化和技术迭代下，4月中科、尚太“神行”加持率先超产，杉杉、贝特瑞基本打满，璞泰来环比提升30％-40％。2）成本：石油焦、针状焦在供给端停产检修下，出现1-200元／吨的价格上涨。3）价格预期：国内部分低价供应链此前紧贴成本报价，有望率先传导成本；龙头电池供应链受制于议价能力，对涨价仍在观望。＃但！不用纠结涨价能否落地，负极的市场预期是，近期排产和原料价格变化，带来企业价格预期的反转，降价惯性被打破，挺价意愿明显增强，悲观的盈利预期也将明显修复。＃锂电板块的基本面如何？锂电的基本面拐点是3月初产业链初步反馈4月排产环增10％，目前该预期得到充分验证。下一阶段的催化来自盈利预期修复和新技术的阿尔法：1）盈利方面，差异化、龙头优势明显的环节Q1就能证明盈利的稳健性，即电池、结构件；景气回暖后，有降价压力的环节，将出现稼动率提升、挺价意愿加强和订单结构改善，也对盈利构成支撑。2）新技术方面，近期固态受益于智己、低空经济，4C快充渗透率持续提升，特斯拉突破4680量产瓶颈等，均带来材料体系的升级和龙头的卡位优势，同时也将提振板块的风险偏好和估值水平。＃相信趋势的力量、再临浪潮之巅！锂电板块过去4年经历了过山车，CS新能车指数一度跌回梦开始的地方、宁德时代最低跌至与中国神华相同的PE-ttm，这都是在产业下行周期中，市场极度悲观的认为行业会经历惨烈的出清和漫长的阵痛。然而，锂电5-10倍的潜在成长空间没有变化，龙头公司的产品差异化和成本竞争力没有变化，产业、融资政策转向调控供给端给予优质公司更好的呵护，我们相信锂电的反转才刚刚开始：1）国内渗透率逼近50％，消费者心理预期变化、燃油车规模收缩的恶性循环、供给端自主对合资的替代正在强化，国内销量可能持续超预期。2）动力电池，作为高壁垒、差异化、格局优的环节，若剔除宁德时代，近十年未见盈利，未来合理的盈利中枢应该抬升。3）材料环节，面临年复合20％-30％增速，需要持续资本开支，当前投资回收期超过10年，供需周期终将回归。综上，继续强call，首推宁德时代、科达利、湖南裕能、天赐材料，推荐边际变化大的负极，后续逻辑扩散的海外供应链（隔膜、三元），以及新技术方向。,1,0,6,https://xueqiu.com/k?q=宁德时代
300750,宁德时代,2024/4/6 9:47, 炒股见人性_慢慢来,可惜了我的船。不过宁王也爱。不后悔。,1,0,4.5,https://xueqiu.com/k?q=宁德时代
300750,宁德时代,2024/4/6 9:46, 带你超神,空仓一个月今天梭哈了,2,0,4,https://xueqiu.com/k?q=宁德时代
300750,宁德时代,2024/4/6 9:43, 一首豪牌打西滥,脆弱的龙头，一吹风就尿失禁,0,0,2.5,https://xueqiu.com/k?q=宁德时代
300750,宁德时代,2024/4/6 9:43, 没业绩的股不买,北上砸盘，真够恶心的,0,0,6.5,https://xueqiu.com/k?q=宁德时代
